base_date,emd_cd,pop_cnt
2019-08-31,2019-08-31,50130580,144397.46990000037
2019-09-30,2019-09-30,50130580,100686.5100000004
2019-10-31,2019-10-31,50130580,124541.29080000077
2019-11-30,2019-11-30,50130580,141613.82250000013
2019-12-31,2019-12-31,50130580,146984.89579999985
2020-01-31,2020-01-31,50130580,241451.65290000613
2020-02-29,2020-02-29,50130580,184158.8423000012
2020-03-31,2020-03-31,50130580,204377.5891000112
2020-04-30,2020-04-30,50130580,149205.4634000028
2020-05-31,2020-05-31,50130580,205516.38999999952
2020-06-30,2020-06-30,50130580,116760.3476999997
2020-07-31,2020-07-31,50130580,72890.22829999973
2020-08-31,2020-08-31,50130580,101124.78820000033
2020-09-30,2020-09-30,50130580,199939.54000000106
2020-10-31,2020-10-31,50130580,104933.65430000024
2020-11-30,2020-11-30,50130580,86258.87549999995
2020-12-31,2020-12-31,50130580,223686.06549999834
2021-01-31,2021-01-31,50130580,202310.11810000494
2021-02-28,2021-02-28,50130580,137921.45499999862
2021-03-31,2021-03-31,50130580,218965.40359999856
2021-04-30,2021-04-30,50130580,150901.52119999976
2021-05-31,2021-05-31,50130580,102236.72359999952
2021-06-30,2021-06-30,50130580,86775.30779999949
2018-01-31,2018-01-31,50130590,141390.6845000003
2018-02-28,2018-02-28,50130590,134485.36900000033
2018-03-31,2018-03-31,50130590,133044.59310000006
2018-04-30,2018-04-30,50130590,127430.71739999982
2018-05-31,2018-05-31,50130590,109233.86179999987
2018-06-30,2018-06-30,50130590,125105.22799999936
2018-07-31,2018-07-31,50130590,137620.0141999994
2018-08-31,2018-08-31,50130590,167992.01489999966
2018-09-30,2018-09-30,50130590,159848.54139999935
2018-10-31,2018-10-31,50130590,136267.15820000035
2018-11-30,2018-11-30,50130590,155239.2289
2018-12-31,2018-12-31,50130590,138466.69879999995
2019-01-31,2019-01-31,50130590,199537.2905
2019-02-28,2019-02-28,50130590,154880.91060000018
2019-03-31,2019-03-31,50130590,155737.76150000072
2019-04-30,2019-04-30,50130590,158858.9819000009
2019-05-31,2019-05-31,50130590,141339.41749999954
2019-06-30,2019-06-30,50130590,147280.5701999991
2019-07-31,2019-07-31,50130590,135109.8506000005
2019-08-31,2019-08-31,50130590,167554.2007999998
2019-09-30,2019-09-30,50130590,122931.98090000049
2019-10-31,2019-10-31,50130590,148764.64400000015
2019-11-30,2019-11-30,50130590,130562.32510000112
2019-12-31,2019-12-31,50130590,123500.41319999986
2020-01-31,2020-01-31,50130590,117979.83270000122
2020-02-29,2020-02-29,50130590,122278.4237000009
2020-03-31,2020-03-31,50130590,132518.81860000352
2020-04-30,2020-04-30,50130590,104679.52289999963
2020-05-31,2020-05-31,50130590,94323.70220000001
2020-06-30,2020-06-30,50130590,92185.07170000004
2020-07-31,2020-07-31,50130590,142645.46669999976
2020-08-31,2020-08-31,50130590,133315.7889999995
2020-09-30,2020-09-30,50130590,114676.66280000209
2020-10-31,2020-10-31,50130590,135777.06100000167
2020-11-30,2020-11-30,50130590,125162.33310000037
2020-12-31,2020-12-31,50130590,118850.90879999942
2021-01-31,2021-01-31,50130590,113532.38720000221
2021-02-28,2021-02-28,50130590,105312.83770000054
2021-03-31,2021-03-31,50130590,130781.70749999995
2021-04-30,2021-04-30,50130590,126676.0587999995
2021-05-31,2021-05-31,50130590,137670.93950000024
2021-06-30,2021-06-30,50130590,150483.9568000004
2018-01-31,2018-01-31,50130600,61230.984499999926
2018-02-28,2018-02-28,50130600,71520.82969999993
2018-03-31,2018-03-31,50130600,68813.98290000013
2018-04-30,2018-04-30,50130600,71727.44629999975
2018-05-31,2018-05-31,50130600,67620.3940000001
2018-06-30,2018-06-30,50130600,70960.35479999986
2018-07-31,2018-07-31,50130600,74484.52940000013
2018-08-31,2018-08-31,50130600,103328.7805000001
2018-09-30,2018-09-30,50130600,86772.34100000036
2018-10-31,2018-10-31,50130600,85694.31399999975
2018-11-30,2018-11-30,50130600,76487.54700000036
2018-12-31,2018-12-31,50130600,74136.4325000001
2019-01-31,2019-01-31,50130600,101050.6215999998
2019-02-28,2019-02-28,50130600,77143.9978999998
2019-03-31,2019-03-31,50130600,81787.53590000074
2019-04-30,2019-04-30,50130600,89497.86310000041
2019-05-31,2019-05-31,50130600,92341.32960000006
2019-06-30,2019-06-30,50130600,89753.99739999957
2019-07-31,2019-07-31,50130600,85678.00409999999
2019-08-31,2019-08-31,50130600,90350.47869999992
2019-09-30,2019-09-30,50130600,72920.94470000049
2019-10-31,2019-10-31,50130600,88767.53960000069
2019-11-30,2019-11-30,50130600,86581.54340000008
2019-12-31,2019-12-31,50130600,71940.9695000001
2020-01-31,2020-01-31,50130600,75657.53830000233
2020-02-29,2020-02-29,50130600,77090.34060000215
2020-03-31,2020-03-31,50130600,72275.47480000145
2020-04-30,2020-04-30,50130600,57056.01920000074
2020-05-31,2020-05-31,50130600,62448.01770000006
2020-06-30,2020-06-30,50130600,66410.08190000041
2020-07-31,2020-07-31,50130600,90787.48020000035
2020-08-31,2020-08-31,50130600,83713.56390000068
2020-09-30,2020-09-30,50130600,79463.96539999936
2020-10-31,2020-10-31,50130600,130241.36750000143
2020-11-30,2020-11-30,50130600,171862.7317999997
2020-12-31,2020-12-31,50130600,199667.8573999975
2021-01-31,2021-01-31,50130600,145112.5184000024
2021-02-28,2021-02-28,50130600,103919.3999000008
2021-03-31,2021-03-31,50130600,150706.49119999912
2021-04-30,2021-04-30,50130600,117147.6560999999
2021-05-31,2021-05-31,50130600,113500.8588000003
2021-06-30,2021-06-30,50130600,105810.46270000226
2018-01-31,2018-01-31,50130610,185949.47439999942
2018-02-28,2018-02-28,50130610,184035.01490000013
2018-03-31,2018-03-31,50130610,153547.63960000034
2018-04-30,2018-04-30,50130610,109978.64000000051
2018-05-31,2018-05-31,50130610,104834.40660000013
2018-06-30,2018-06-30,50130610,121046.49559999947
2018-07-31,2018-07-31,50130610,111731.16060000044
2018-08-31,2018-08-31,50130610,122624.10739999967
2018-09-30,2018-09-30,50130610,124158.9274000001
2018-10-31,2018-10-31,50130610,122963.44190000009
2018-11-30,2018-11-30,50130610,204651.7395999997
2018-12-31,2018-12-31,50130610,135666.67539999975
2019-01-31,2019-01-31,50130610,256900.63880000095
2019-02-28,2019-02-28,50130610,173348.16969999977
2019-03-31,2019-03-31,50130610,226191.7071000017
2019-04-30,2019-04-30,50130610,203889.98550000018
2019-05-31,2019-05-31,50130610,153699.72460000057
2019-06-30,2019-06-30,50130610,162650.24919999964
2019-07-31,2019-07-31,50130610,150613.72630000033
2019-08-31,2019-08-31,50130610,197885.20940000046
2019-09-30,2019-09-30,50130610,132891.10600000023
2019-10-31,2019-10-31,50130610,167309.82880000016
2019-11-30,2019-11-30,50130610,193524.4987000006
2019-12-31,2019-12-31,50130610,174283.78620000003
2020-01-31,2020-01-31,50130610,194606.59070000725
2020-02-29,2020-02-29,50130610,176063.30150000233
2020-03-31,2020-03-31,50130610,224862.36860000642
2020-04-30,2020-04-30,50130610,193962.62060000055
2020-05-31,2020-05-31,50130610,202345.48789999966
2020-06-30,2020-06-30,50130610,256591.9026999986
2020-07-31,2020-07-31,50130610,275751.011199999
2020-08-31,2020-08-31,50130610,297525.1328000004
2020-09-30,2020-09-30,50130610,314746.4939999996
2020-10-31,2020-10-31,50130610,347349.91019999573
2020-11-30,2020-11-30,50130610,337906.5298999999
2020-12-31,2020-12-31,50130610,313853.85089999955
2021-01-31,2021-01-31,50130610,215798.0829000051
2021-02-28,2021-02-28,50130610,175565.53450000248
2021-03-31,2021-03-31,50130610,226495.0422
2021-04-30,2021-04-30,50130610,163823.90680000102
2021-05-31,2021-05-31,50130610,175578.21719999923
2021-06-30,2021-06-30,50130610,180726.237099997
2018-01-31,2018-01-31,50130620,118878.26049999992
2018-02-28,2018-02-28,50130620,134731.85609999992
2018-03-31,2018-03-31,50130620,126297.60119999998
2018-04-30,2018-04-30,50130620,153567.49319999962
2018-05-31,2018-05-31,50130620,143512.10510000068
2018-06-30,2018-06-30,50130620,150574.5185999998
2018-07-31,2018-07-31,50130620,155707.02519999997
2018-08-31,2018-08-31,50130620,178688.0313000003
2018-09-30,2018-09-30,50130620,150642.97239999956
2018-10-31,2018-10-31,50130620,147635.7864000004
2018-11-30,2018-11-30,50130620,123834.96590000059
2018-12-31,2018-12-31,50130620,134139.4874000003
2019-01-31,2019-01-31,50130620,154159.97570000024
2019-02-28,2019-02-28,50130620,172908.04220000064
2019-03-31,2019-03-31,50130620,176478.47370000038
2019-04-30,2019-04-30,50130620,173818.62950000018
2019-05-31,2019-05-31,50130620,183571.22939999987
2019-06-30,2019-06-30,50130620,188873.86230000036
2019-07-31,2019-07-31,50130620,168079.79680000024
2019-08-31,2019-08-31,50130620,202524.5248999991
2019-09-30,2019-09-30,50130620,156683.9436000006
2019-10-31,2019-10-31,50130620,161999.09650000036
2019-11-30,2019-11-30,50130620,158866.3514000008
2019-12-31,2019-12-31,50130620,131606.39059999972
2020-01-31,2020-01-31,50130620,139282.13730000125
2020-02-29,2020-02-29,50130620,95481.74570000186
2020-03-31,2020-03-31,50130620,106772.24630000071
2020-04-30,2020-04-30,50130620,84518.11740000006
2020-05-31,2020-05-31,50130620,107403.60170000003
2020-06-30,2020-06-30,50130620,99382.19960000002
2020-07-31,2020-07-31,50130620,157628.76790000036
2020-08-31,2020-08-31,50130620,142502.5867000003
2020-09-30,2020-09-30,50130620,107737.88320000091
2020-10-31,2020-10-31,50130620,135939.76010000068
2020-11-30,2020-11-30,50130620,126060.4240999999
2020-12-31,2020-12-31,50130620,103974.6034000002
2021-01-31,2021-01-31,50130620,84147.57220000167
2021-02-28,2021-02-28,50130620,109325.48660000028
2021-03-31,2021-03-31,50130620,118258.88909999988
2021-04-30,2021-04-30,50130620,129227.74800000004
2021-05-31,2021-05-31,50130620,144213.26500000033
2021-06-30,2021-06-30,50130620,146956.68480000144
