base_date,emd_cd,visit_pop_cnt,total_pop
1710,2020-07-31,50130600,394.37519999999625,14020
1711,2020-08-31,50130600,860.5772999999905,14027
1712,2020-09-30,50130600,938.8464999999995,14014
1713,2020-10-31,50130600,767.807499999994,14088
1714,2020-11-30,50130600,1142.8725999999901,14183
1715,2020-12-31,50130600,789.4688000000001,14110
1716,2021-01-31,50130600,263.89769999999817,14083
1717,2021-02-28,50130600,261.6408999999965,14090
1718,2021-03-31,50130600,774.6289999999987,14048
1719,2021-04-30,50130600,630.323799999992,14065
1720,2021-05-31,50130600,3240.863000000008,14092
1721,2021-06-30,50130600,644.6276000000022,14046
1722,2018-01-31,50130610,34315.62810000058,10975
1723,2018-02-28,50130610,28757.232900000014,11036
1724,2018-03-31,50130610,72655.49409999969,11085
1725,2018-04-30,50130610,51933.62409999892,11145
1726,2018-05-31,50130610,49558.76859999987,11193
1727,2018-06-30,50130610,61344.6695999991,11275
1728,2018-07-31,50130610,79648.51110000013,11369
1729,2018-08-31,50130610,111374.31880000018,11397
1730,2018-09-30,50130610,67709.00229999902,11446
1731,2018-10-31,50130610,102965.05710000194,11437
1732,2018-11-30,50130610,217433.2726999984,11456
1733,2018-12-31,50130610,153810.99360000077,11482
1734,2019-01-31,50130610,128810.79809999892,11470
1735,2019-02-28,50130610,116328.79770000068,11453
1736,2019-03-31,50130610,147611.03119999944,11473
1737,2019-04-30,50130610,173039.17310000252,11499
1738,2019-05-31,50130610,178167.13709999688,11555
1739,2019-06-30,50130610,267278.345299999,11583
1740,2019-07-31,50130610,182318.5807999996,11609
1741,2019-08-31,50130610,212688.93830000143,11594
1742,2019-09-30,50130610,144893.27350000135,11579
1743,2019-10-31,50130610,145555.25590000104,11567
1744,2019-11-30,50130610,150389.9267000018,11623
1745,2019-12-31,50130610,151733.3122000024,11665
1746,2020-01-31,50130610,135012.94620000094,11693
1747,2020-02-29,50130610,40374.54689999997,11697
1748,2020-03-31,50130610,32275.183400000107,11701
1749,2020-04-30,50130610,26157.83580000011,11713
1750,2020-05-31,50130610,3396.530900000044,11780
1751,2020-06-30,50130610,4424.327399999946,11824
1752,2020-07-31,50130610,7469.139200000094,11841
1753,2020-08-31,50130610,8407.494600000018,11879
1754,2020-09-30,50130610,9358.318700000027,11895
1755,2020-10-31,50130610,12525.327300000208,11858
1756,2020-11-30,50130610,6811.898099999983,11848
1757,2020-12-31,50130610,8038.933199999971,11877
1758,2021-01-31,50130610,3133.3264999999938,11830
1759,2021-02-28,50130610,2335.6206999999913,11829
1760,2021-03-31,50130610,3800.89579999995,11834
1761,2021-04-30,50130610,5416.054199999936,11876
1762,2021-05-31,50130610,4546.601799999962,11865
1763,2021-06-30,50130610,4019.039900000048,11868
1764,2018-01-31,50130620,112686.92799999852,4076
1765,2018-02-28,50130620,186458.2482999989,4096
1766,2018-03-31,50130620,173117.49859999973,4123
1767,2018-04-30,50130620,211606.9275999971,4167
1768,2018-05-31,50130620,199257.67120000068,4193
1769,2018-06-30,50130620,235714.60289999662,4234
1770,2018-07-31,50130620,368921.31879999966,4254
1771,2018-08-31,50130620,499581.9302000008,4302
1772,2018-09-30,50130620,267309.93859999994,4333
1773,2018-10-31,50130620,456168.31769999745,4368
1774,2018-11-30,50130620,272172.0308000018,4397
1775,2018-12-31,50130620,144677.94710000037,4414
1776,2019-01-31,50130620,148938.34139999852,4421
1777,2019-02-28,50130620,235985.97139999934,4401
1778,2019-03-31,50130620,188038.41820000185,4406
1779,2019-04-30,50130620,280060.69380000175,4382
1780,2019-05-31,50130620,341486.6910999946,4364
1781,2019-06-30,50130620,342307.36490000127,4342
1782,2019-07-31,50130620,358818.1574999969,4352
1783,2019-08-31,50130620,422029.319,4331
1784,2019-09-30,50130620,245119.89890000212,4324
1785,2019-10-31,50130620,287764.11060000054,4295
1786,2019-11-30,50130620,167242.19660000148,4280
1787,2019-12-31,50130620,148444.62750000274,4247
1788,2020-01-31,50130620,145413.90120000183,4260
1789,2020-02-29,50130620,35945.336700000225,4259
1790,2020-03-31,50130620,4367.332499999983,4235
1791,2020-04-30,50130620,3809.6002999999437,4223
1792,2020-05-31,50130620,470.870600000001,4197
1793,2020-06-30,50130620,959.7448000000127,4208
1794,2020-07-31,50130620,1312.91599999999,4212
1795,2020-08-31,50130620,1591.5189999999936,4203
1796,2020-09-30,50130620,1053.2234000000037,4199
1797,2020-10-31,50130620,1641.3893000000028,4197
1798,2020-11-30,50130620,1294.4399999999944,4201
1799,2020-12-31,50130620,1719.3915,4200
1800,2021-01-31,50130620,375.10249999999695,4192
1801,2021-02-28,50130620,280.6159000000012,4173
1802,2021-03-31,50130620,1475.8403999999794,4178
1803,2021-04-30,50130620,1283.0997000000127,4161
1804,2021-05-31,50130620,1212.2651999999985,4178
1805,2021-06-30,50130620,1194.0626999999838,4152
