base_date,emd_cd,korean,long_term_frgn,short_term_frgn,resident,card_cnt,card_amt,waste_cnt,detached,apt,town,multiplex,commercial_building,distancing,waste_amt
1362,2019-11-30,50130560,3230379.832899995,144700.94480000055,57787.97429999989,5543.0,95.86642599,3365705.473,3583.0,34108,18251,10641,6543,1814,0.0,17172150.0
1363,2019-12-31,50130560,3341044.066399996,163322.7476999994,43467.09380000023,5485.0,96.42657343,3527497.6960000005,3357.0,34108,18251,10641,6543,1814,0.0,17544750.0
1364,2020-01-31,50130560,3177886.075799983,150982.09350000622,40575.3463,5495.0,89.7630662,3389743.77,3344.0,1327,142,567,78,59,0.0,17786350.0
1365,2020-02-29,50130560,2448302.027100002,170110.74940000323,18902.809300000063,5471.0,84.45090909,2727491.4760000003,3071.0,1327,142,567,78,59,0.0,14006350.0
1366,2020-03-31,50130560,2713930.5724000186,245837.52960000862,14045.672599999823,5481.0,87.12802768,2905657.1969999997,3509.0,1327,142,567,78,59,0.0,14617800.0
1367,2020-04-30,50130560,2532102.8972999947,209228.30280000987,16149.534999999792,5469.0,93.67844523,3179890.2010000013,3340.0,1327,142,567,78,59,0.0,13762750.0
1368,2020-05-31,50130560,2806238.035200008,224606.19949999926,1994.159499999985,5439.0,97.74048443,3251243.505,3892.0,1327,142,567,78,59,0.0,16905200.0
1369,2020-06-30,50130560,3121243.31650001,132594.57359999954,3602.030899999975,5414.0,95.77894737,3280417.9189999998,4041.0,1327,142,567,78,59,0.1,17383200.0
1370,2020-07-31,50130560,3254089.7610999937,142429.48699999988,3529.796000000064,5403.0,96.15358362,3217889.1739999996,6425.0,1327,142,567,78,59,1.0,25272450.0
1371,2020-08-31,50130560,3134384.702599978,125193.92840000025,4742.315100000006,5381.0,100.0102041,3773851.0710000005,13444.0,1327,142,567,78,59,1.3225806451612905,50754500.0
1372,2020-09-30,50130560,2986231.4265999882,160739.5434000033,6715.255999999976,5367.0,103.19713259999999,3818417.434,12345.0,1327,142,567,78,59,2.0,42076100.0
1373,2020-10-31,50130560,3495290.3103000107,179975.55829999977,8450.770700000026,5363.0,91.9295302,3156542.205,10639.0,1327,142,567,78,59,2.0,38365800.0
1374,2020-11-30,50130560,3640364.494000005,210528.91190000006,6221.237700000072,5380.0,97.75268817,3462602.853,10483.0,1327,142,567,78,59,1.2,40903000.0
1375,2020-12-31,50130560,3367364.2988000056,245570.2408999909,7500.124299999977,5371.0,97.20350877,3477219.8419999997,11034.0,1327,142,567,78,59,1.6774193548387095,45443100.0
1376,2021-01-31,50130560,2985904.645299989,218500.4294000083,3270.5466999999653,5346.0,97.1827957,3458054.918,10412.0,1327,142,567,78,59,2.0,43607950.0
1377,2021-02-28,50130560,2731824.007600004,146693.23680000092,2212.49410000001,5348.0,95.05405405,3526905.537,9637.0,1327,142,567,78,59,1.75,40278950.0
1378,2021-03-31,50130560,3571636.1619000123,193669.1877999996,3687.381299999955,5329.0,92.34375,3243175.8439999996,10530.0,1327,142,567,78,59,1.5,44995500.0
1379,2021-04-30,50130560,3499540.403599987,140654.91199999984,5207.930999999954,5314.0,96.23655914,3310271.538,9487.0,1327,142,567,78,59,1.5,41495250.0
1380,2021-05-31,50130560,3443128.934099988,154824.94190000082,7102.902099999958,5293.0,100.3797909,3564376.1810000013,8559.0,1327,142,567,78,59,1.5322580645161292,32951350.0
1381,2021-06-30,50130560,3437556.1156999804,142113.61380000005,3376.089700000035,5301.0,98.41071429,3299123.561,9652.0,1327,142,567,78,59,2.0,35074700.0
1382,2018-01-31,50130570,6295880.741399988,118461.40129999992,29677.550000000294,23959.0,362.0607903,13320740.22,45936.0,33440,17439,9305,5947,1717,0.0,118701000.0
1383,2018-02-28,50130570,5401901.818699981,106045.55849999972,47740.01940000008,23982.0,346.395189,14037953.7,43240.0,33440,17439,9305,5947,1717,0.0,113812050.0
1384,2018-03-31,50130570,5908619.007700026,100251.66249999967,27105.82699999988,23963.0,375.6749226,13652915.44,46464.0,33440,17439,9305,5947,1717,0.0,117711450.0
1385,2018-04-30,50130570,5737648.376999987,102557.35660000006,37781.09229999962,23960.0,384.6198083,13598427.31,42709.0,33440,17439,9305,5947,1717,0.0,100217900.0
1386,2018-05-31,50130570,6000331.347399987,93698.75039999989,31175.412900000338,23948.0,394.60790269999995,13968796.11,45795.0,33440,17439,9305,5947,1717,0.0,100885000.0
1387,2018-06-30,50130570,5766369.0424000025,89662.5931000002,42993.70199999988,23994.0,413.04501610000005,14420532.65,49364.0,33440,17439,9305,5947,1717,0.0,104634500.0
1388,2018-07-31,50130570,7112255.713099983,93663.94960000015,61023.67009999952,24033.0,442.509434,15084530.98,58001.0,33440,17439,9305,5947,1717,0.0,125812450.0
1389,2018-08-31,50130570,6648615.383400007,107978.93389999992,79994.19039999979,24053.0,444.0342679,15358736.9,54933.0,33440,17439,9305,5947,1717,0.0,116500150.0
1390,2018-09-30,50130570,6002075.624300034,106936.871,60394.567499999066,24110.0,431.54045310000004,16192239.53,50389.0,33440,17439,9305,5947,1717,0.0,100407800.0
1391,2018-10-31,50130570,6041743.5423000185,96278.5121999999,95262.22890000176,24124.0,407.59509199999997,14319271.84,46571.0,33440,17439,9305,5947,1717,0.0,96178300.0
1392,2018-11-30,50130570,6069191.022100032,105941.00450000078,69669.40820000037,24164.0,406.81904760000003,14255882.54,44355.0,33440,17439,9305,5947,1717,0.0,101432950.0
1393,2018-12-31,50130570,6251690.009300033,106990.0537,76494.92400000199,24163.0,418.21646339999995,14876914.4,43991.0,33440,17439,9305,5947,1717,0.0,109345600.0
1394,2019-01-31,50130570,6627000.930200023,139284.5999999999,64525.821400000685,24170.0,413.7732919,14435735.36,32267.0,34108,18251,10641,6543,1814,0.0,83674100.0
1395,2019-02-28,50130570,5823677.090999946,115583.10139999965,75704.9960000004,24165.0,397.01360539999996,14256817.64,21240.0,34108,18251,10641,6543,1814,0.0,57549400.0
1396,2019-03-31,50130570,6304732.88910003,136098.62020000056,52449.15739999962,24138.0,413.971875,14251483.98,11966.0,34108,18251,10641,6543,1814,0.0,34358750.0
1397,2019-04-30,50130570,6130455.542199971,124571.52700000016,54136.930099999416,24121.0,419.69009580000005,13978357.72,11882.0,34108,18251,10641,6543,1814,0.0,32622800.0
1398,2019-05-31,50130570,6453950.654200025,128867.60200000006,75253.41670000124,24151.0,433.9384615,14685187.26,35644.0,34108,18251,10641,6543,1814,0.0,81200750.0
1399,2019-06-30,50130570,5990529.31210001,126843.47369999974,73151.51159999918,24185.0,443.8974359,14407312.02,47193.0,34108,18251,10641,6543,1814,0.0,103689750.0
1400,2019-07-31,50130570,6556195.9597000275,129494.44240000055,93833.5959999998,24159.0,463.40498439999993,14745171.78,59933.0,34108,18251,10641,6543,1814,0.0,135774149.0
1401,2019-08-31,50130570,6448891.605399977,131648.66419999968,101545.02120000008,24227.0,464.50769230000003,15436501.91,61215.0,34108,18251,10641,6543,1814,0.0,134502400.0
1402,2019-09-30,50130570,5839709.74850001,114231.67330000055,76157.29370000014,24301.0,419.72063489999994,14717920.94,58112.0,34108,18251,10641,6543,1814,0.0,125995299.0
1403,2019-10-31,50130570,6266654.1664999975,114972.36180000035,82439.94919999951,24334.0,444.678125,14436172.92,54550.0,34108,18251,10641,6543,1814,0.0,114124900.0
1404,2019-11-30,50130570,6080131.953099977,109860.23870000019,75146.56890000039,24380.0,430.607717,14388858.68,50938.0,34108,18251,10641,6543,1814,0.0,116633800.0
1405,2019-12-31,50130570,6432842.030499938,108230.5668999998,99354.42179999963,24389.0,435.7663551,15212522.54,49347.0,34108,18251,10641,6543,1814,0.0,123632700.0
1406,2020-01-31,50130570,6740625.149000001,113784.87730000267,63260.911700000186,24408.0,431.67507889999996,15863801.04,49731.0,863,6483,571,1211,182,0.0,132288450.0
1407,2020-02-29,50130570,5117891.710100029,100887.35830000248,36758.50720000029,24406.0,412.3648649,13894872.19,46334.0,863,6483,571,1211,182,0.0,122315350.0
1408,2020-03-31,50130570,5354102.290300033,154885.5721000029,8594.893199999951,24432.0,439.012945,14670785.79,49689.0,863,6483,571,1211,182,0.0,122303100.0
1409,2020-04-30,50130570,5031930.103400001,117226.2986000008,6157.272300000065,24418.0,459.7209302,15048759.06,46209.0,863,6483,571,1211,182,0.0,107296750.0
1410,2020-05-31,50130570,5533522.926800007,121199.33719999973,380.85840000000235,24400.0,468.10377360000007,16952228.98,52324.0,863,6483,571,1211,182,0.0,120417978.0
1411,2020-06-30,50130570,5924779.168799974,134622.52069999947,634.3792000000058,24368.0,450.77450980000003,15494833.16,53363.0,863,6483,571,1211,182,0.1,121853705.0
1412,2020-07-31,50130570,6493685.378900014,124926.64129999965,1003.6019999999913,24389.0,460.51111110000005,16522985.36,53571.0,863,6483,571,1211,182,1.0,114230800.0
1413,2020-08-31,50130570,6372475.766800002,127780.64990000046,1321.5439000000003,24352.0,506.50961540000003,17583106.58,56313.0,863,6483,571,1211,182,1.3225806451612905,115116700.0
1414,2020-09-30,50130570,5715131.045399972,105939.0085000002,1415.3836999999771,24365.0,496.55,18433299.16,50515.0,863,6483,571,1211,182,2.0,98116600.0
1415,2020-10-31,50130570,6343062.656900003,131605.94130000044,1931.467699999992,24280.0,468.36334410000006,16205165.19,46279.0,863,6483,571,1211,182,2.0,93397850.0
1416,2020-11-30,50130570,6603112.394400019,135700.43430000046,962.9188000000045,24237.0,477.7715232,16390144.46,39548.0,863,6483,571,1211,182,1.2,88411450.0
1417,2020-12-31,50130570,6001677.496600018,145291.31070000108,1191.6483999999866,24222.0,475.65798049999995,15889803.58,45999.0,863,6483,571,1211,182,1.6774193548387095,106031300.0
1418,2021-01-31,50130570,6039484.548199971,170244.91920000588,314.56469999999774,24166.0,461.22149840000003,15410767.75,45790.0,863,6483,571,1211,182,2.0,107302450.0
1419,2021-02-28,50130570,5813263.118499975,134281.97750000047,437.83749999999606,24170.0,457.22939069999995,16444454.78,43531.0,863,6483,571,1211,182,1.75,103601250.0
1420,2021-03-31,50130570,6624713.637799979,154990.1288000007,869.6610999999922,24145.0,459.13826370000004,15692996.95,44732.0,863,6483,571,1211,182,1.5,101916400.0
1421,2021-04-30,50130570,6561297.263000018,141074.88349999936,665.9662999999891,24104.0,475.7807308999999,15866966.39,43687.0,863,6483,571,1211,182,1.5,93011250.0
1422,2021-05-31,50130570,6479450.882000058,123167.69259999946,1084.3049999999994,24111.0,483.6807818,16358825.23,46424.0,863,6483,571,1211,182,1.5322580645161292,94027400.0
1423,2021-06-30,50130570,6336923.259399966,114326.96990000164,1918.93400000001,24097.0,472.46204620000003,15583094.6,46479.0,863,6483,571,1211,182,2.0,86524400.0
1424,2018-01-31,50130580,2655387.0885000136,63793.39789999994,132827.07229999974,10764.0,178.22801299999998,6706466.254,15597.0,33440,17439,9305,5947,1717,0.0,47230450.0
1425,2018-02-28,50130580,2299981.6773000043,59906.84940000003,108938.8103000002,10789.0,174.9352518,7185853.885,15013.0,33440,17439,9305,5947,1717,0.0,45843500.0
1426,2018-03-31,50130580,2541999.600500001,101924.93129999957,168196.63130000274,10794.0,183.7119741,7024699.411,16243.0,33440,17439,9305,5947,1717,0.0,48582800.0
1427,2018-04-30,50130580,2368736.547500016,59501.20489999984,105402.01640000043,10767.0,188.4158416,7006412.65,15485.0,33440,17439,9305,5947,1717,0.0,44080700.0
1428,2018-05-31,50130580,2487807.1171000027,51772.38839999992,101567.16479999936,10769.0,203.2677419,7704550.29,16979.0,33440,17439,9305,5947,1717,0.0,44875250.0
1429,2018-06-30,50130580,2288332.4527000007,38234.6491000001,102068.16209999977,10766.0,203.9230769,7595980.823,17531.0,33440,17439,9305,5947,1717,0.0,45915250.0
1430,2018-07-31,50130580,2467141.773500001,22187.416400000035,5544.102200000032,10759.0,210.8594249,7944553.15,21064.0,33440,17439,9305,5947,1717,0.0,53264700.0
1431,2018-08-31,50130580,2458132.217799989,34174.038100000114,10095.34380000011,10744.0,216.7596154,7941980.744,21462.0,33440,17439,9305,5947,1717,0.0,52265950.0
1432,2018-09-30,50130580,2505560.2919999943,24796.17180000001,27284.584400000338,10755.0,202.089404,8131042.159,20800.0,33440,17439,9305,5947,1717,0.0,48260450.0
1433,2018-10-31,50130580,2383645.9775999933,33444.95200000007,29610.134699999864,10751.0,198.3717949,7499273.227999999,19207.0,33440,17439,9305,5947,1717,0.0,46832100.0
1434,2018-11-30,50130580,2350561.916600004,30170.42570000004,21812.42060000011,10721.0,196.38110749999998,7232239.873,17721.0,33440,17439,9305,5947,1717,0.0,45646500.0
1435,2018-12-31,50130580,2519181.109000011,86990.89900000022,184114.23750000075,10697.0,194.0741935,7698628.147999999,17939.0,33440,17439,9305,5947,1717,0.0,49404600.0
1436,2019-01-31,50130580,2832929.429400005,149960.3142000018,177326.62120000157,10647.0,191.47634069999998,7598054.454,14060.0,34108,18251,10641,6543,1814,0.0,40390200.0
1437,2019-02-28,50130580,2456788.2663999884,144307.8812000003,128448.13540000141,10616.0,183.0868056,7178830.365,8893.0,34108,18251,10641,6543,1814,0.0,23934350.0
1438,2019-03-31,50130580,2632972.1130000167,182928.74930000093,256301.7073999965,10588.0,191.88064519999998,7374802.984,5778.0,34108,18251,10641,6543,1814,0.0,14023750.0
1439,2019-04-30,50130580,2535294.973599982,122137.67210000045,223596.74790000293,10590.0,193.9868421,7255019.937999999,5789.0,34108,18251,10641,6543,1814,0.0,13657550.0
1440,2019-05-31,50130580,2653685.615199985,146705.71610000028,91507.7580999994,10605.0,210.77096769999997,8372225.216,15830.0,34108,18251,10641,6543,1814,0.0,38787050.0
1441,2019-06-30,50130580,2564287.4977,115500.31860000026,367882.70779999776,10624.0,214.2760943,7873756.465,18250.0,34108,18251,10641,6543,1814,0.0,44145400.0
1442,2019-07-31,50130580,2699045.609900002,70125.66800000031,321148.96210000274,10626.0,218.1182109,7687873.792,21594.0,34108,18251,10641,6543,1814,0.0,52257450.0
1443,2019-08-31,50130580,2682914.211400013,144397.46990000035,354266.2761000047,10607.0,234.02903230000004,8315589.047999999,22292.0,34108,18251,10641,6543,1814,0.0,52004550.0
1444,2019-09-30,50130580,2528714.341799984,100686.51000000039,462391.46940000076,10572.0,208.37581699999998,8005329.767999997,20694.0,34108,18251,10641,6543,1814,0.0,46899350.0
1445,2019-10-31,50130580,2764192.2563999943,124541.29080000074,663203.498599985,10546.0,213.2095238,7679685.076,19001.0,34108,18251,10641,6543,1814,0.0,42088700.0
1446,2019-11-30,50130580,2697552.941500017,141613.82250000013,606364.5881999857,10562.0,210.3733333,7407288.417,17979.0,34108,18251,10641,6543,1814,0.0,43400700.0
1447,2019-12-31,50130580,2958220.322700013,146984.89579999985,516051.6289999879,10559.0,207.3006329,7569960.13,17069.0,34108,18251,10641,6543,1814,0.0,44950900.0
1448,2020-01-31,50130580,3207748.426700008,241451.6529000061,301023.4512999981,10606.0,201.1194969,8022379.805,15526.0,852,1758,512,625,66,0.0,43321100.0
1449,2020-02-29,50130580,2521561.3270999943,184158.8423000012,111535.23530000108,10590.0,190.7931034,6764222.379,14629.0,852,1758,512,625,66,0.0,40153050.0
1450,2020-03-31,50130580,2486322.035199999,204377.58910001122,198806.41080000345,10570.0,200.8609272,7397465.727999999,16255.0,852,1758,512,625,66,0.0,42033800.0
1451,2020-04-30,50130580,2377549.042500011,149205.4634000028,170575.26250000327,10539.0,206.7416107,7459300.047,15418.0,852,1758,512,625,66,0.0,37353700.0
1452,2020-05-31,50130580,2715153.583499996,205516.38999999952,11984.469099999937,10555.0,227.3826367,8298706.65,16819.0,852,1758,512,625,66,0.0,39287850.0
1453,2020-06-30,50130580,2503818.704999997,116760.34769999972,10022.262400000003,10535.0,218.71717169999997,8091114.0770000005,17108.0,852,1758,512,625,66,0.1,39029650.0
1454,2020-07-31,50130580,2714983.9095999883,72890.22829999973,14475.346699999824,10532.0,215.76129029999998,7907902.261,18648.0,852,1758,512,625,66,1.0,40746100.0
1455,2020-08-31,50130580,2735365.8170000026,101124.78820000033,31980.763800000215,10555.0,243.7799353,8986488.906,25071.0,852,1758,512,625,66,1.3225806451612905,56296100.0
1456,2020-09-30,50130580,2739137.004400014,199939.54000000106,44458.81110000023,10556.0,238.7516779,9193225.866,22303.0,852,1758,512,625,66,2.0,47293500.0
1457,2020-10-31,50130580,2830949.3838000093,104933.65430000023,46842.82400000003,10675.0,225.1558442,8120637.373,19742.0,852,1758,512,625,66,2.0,43249150.0
1458,2020-11-30,50130580,2770465.734899998,86258.87549999995,29849.301299999737,10710.0,225.885906,8011703.966,15516.0,852,1758,512,625,66,1.2,35093100.0
1459,2020-12-31,50130580,2949573.596799982,223686.0654999984,17140.88830000001,10746.0,225.58609269999997,8000635.156,15749.0,852,1758,512,625,66,1.6774193548387095,40146100.0
1460,2021-01-31,50130580,2889221.7317000013,202310.11810000488,4392.756599999978,10874.0,221.8580858,7932179.073,16533.0,852,1758,512,625,66,2.0,42811500.0
1461,2021-02-28,50130580,2542167.873499994,137921.45499999862,2948.272699999997,10900.0,221.2086331,8083616.525,16133.0,852,1758,512,625,66,1.75,42488650.0
1462,2021-03-31,50130580,2979954.0471999887,218965.40359999856,6916.0741999999,10878.0,225.9580645,7766008.823,17363.0,852,1758,512,625,66,1.5,43048550.0
1463,2021-04-30,50130580,2839149.2150000073,150901.52119999976,3433.7090999999696,10937.0,231.7084746,8301317.176,16810.0,852,1758,512,625,66,1.5,39314300.0
1464,2021-05-31,50130580,2804879.416100004,102236.72359999953,3283.581299999924,10973.0,236.88961040000004,8177290.373,16953.0,852,1758,512,625,66,1.5322580645161292,38265400.0
1465,2021-06-30,50130580,2652696.169300008,86775.30779999949,2814.0987000000105,11054.0,241.28865980000003,8072679.914,14277.0,852,1758,512,625,66,2.0,29767600.0
1466,2018-01-31,50130590,7410747.648699949,141390.6845000003,42826.87630000108,13651.0,209.76451609999998,7788714.145,21666.0,33440,17439,9305,5947,1717,0.0,57612600.0
1467,2018-02-28,50130590,6182782.462899975,134485.36900000033,46550.894999999924,13699.0,192.7491166,7793541.163,19252.0,33440,17439,9305,5947,1717,0.0,51722150.0
1468,2018-03-31,50130590,6519072.2434,133044.59310000006,59130.63469999996,13851.0,218.78778140000003,8210666.582,21567.0,33440,17439,9305,5947,1717,0.0,57214850.0
1469,2018-04-30,50130590,6614875.175999971,127430.71739999982,65424.71129999944,13870.0,224.77076409999998,8121038.326,21424.0,33440,17439,9305,5947,1717,0.0,55609050.0
1470,2018-05-31,50130590,7140526.144199978,109233.86179999988,62244.409600000035,13920.0,232.9773463,8444401.919,22382.0,33440,17439,9305,5947,1717,0.0,53686150.0
1471,2018-06-30,50130590,6177125.073999995,125105.22799999936,87537.70719999885,13957.0,238.2409241,8527398.023,22734.0,33440,17439,9305,5947,1717,0.0,52926700.0
1472,2018-07-31,50130590,7216615.577399973,137620.0141999994,69828.72219999894,14038.0,256.0614887,9143589.592,26787.0,33440,17439,9305,5947,1717,0.0,63629950.0
1473,2018-08-31,50130590,7613557.562200036,167992.01489999966,98367.86229999996,14058.0,252.8681672,8996177.46,26246.0,33440,17439,9305,5947,1717,0.0,60656200.0
1474,2018-09-30,50130590,6355544.3702999875,159848.54139999935,71894.49909999954,14101.0,237.12040130000003,9051862.333999999,23877.0,33440,17439,9305,5947,1717,0.0,50863500.0
1475,2018-10-31,50130590,7067083.049700027,136267.15820000035,238230.99129999714,14127.0,236.87012990000002,8134466.892999997,22438.0,33440,17439,9305,5947,1717,0.0,48485050.0
1476,2018-11-30,50130590,6424622.320200024,155239.2289,63362.81080000051,14148.0,243.3198653,8037405.613,21689.0,33440,17439,9305,5947,1717,0.0,50041200.0
1477,2018-12-31,50130590,6259304.053099968,138466.69879999995,63447.3966000006,14156.0,244.0684039,8705855.547,21606.0,33440,17439,9305,5947,1717,0.0,54002100.0
1478,2019-01-31,50130590,7201475.185099983,199537.2905,58875.461799999786,14353.0,233.414791,8287724.4279999975,20265.0,34108,18251,10641,6543,1814,0.0,52272200.0
1479,2019-02-28,50130590,6158730.771100017,154880.91060000018,70496.32600000063,14480.0,231.5179856,8132861.741,17234.0,34108,18251,10641,6543,1814,0.0,41752800.0
1480,2019-03-31,50130590,6750273.9229000015,155737.76150000072,80047.02519999981,14540.0,239.5176849,8177278.511,15630.0,34108,18251,10641,6543,1814,0.0,35447200.0
1481,2019-04-30,50130590,6727273.524500012,158858.9819000009,84202.82599999972,14556.0,254.50847459999997,8415228.156,14778.0,34108,18251,10641,6543,1814,0.0,31985850.0
1482,2019-05-31,50130590,7348907.980099978,141339.41749999954,102205.31240000091,14574.0,260.7197452,8921133.93,19665.0,34108,18251,10641,6543,1814,0.0,44419200.0
1483,2019-06-30,50130590,6396984.6262000175,147280.5701999991,114391.73249999965,14552.0,270.2040816,8897581.52,21529.0,34108,18251,10641,6543,1814,0.0,45993650.0
1484,2019-07-31,50130590,7381256.197000005,135109.8506000005,115760.39759999965,14569.0,277.0323625,9096700.217,27006.0,34108,18251,10641,6543,1814,0.0,61582250.0
1485,2019-08-31,50130590,7691662.862599961,167554.20079999982,120733.88310000044,14560.0,281.8446602,9620682.049,27051.0,34108,18251,10641,6543,1814,0.0,60755300.0
1486,2019-09-30,50130590,6112814.865999976,122931.98090000048,103243.88160000127,14579.0,249.59283390000002,9019876.049,24430.0,34108,18251,10641,6543,1814,0.0,52395650.0
1487,2019-10-31,50130590,7253404.085599997,148764.64400000015,173237.46180000124,14595.0,268.3894389,8953022.97,23606.0,34108,18251,10641,6543,1814,0.0,49536650.0
1488,2019-11-30,50130590,6486653.141200009,130562.32510000115,131549.79110000053,14611.0,262.730897,8979415.166000001,22345.0,34108,18251,10641,6543,1814,0.0,50189350.0
1489,2019-12-31,50130590,6698807.09060004,123500.41319999985,148867.37830000144,14657.0,256.8698413,8887025.127,21921.0,34108,18251,10641,6543,1814,0.0,55227750.0
1490,2020-01-31,50130590,7372316.870800013,117979.83270000125,78985.59980000003,14692.0,246.34726690000002,8669930.929,21953.0,1844,2143,1688,397,81,0.0,57458199.0
1491,2020-02-29,50130590,5257249.242099999,122278.4237000009,24952.748300000298,14713.0,235.92041519999998,7824488.4120000005,21164.0,1844,2143,1688,397,81,0.0,53111950.0
1492,2020-03-31,50130590,5195805.835900025,132518.81860000352,8672.842499999948,14678.0,257.05592110000003,8308785.872,23648.0,1844,2143,1688,397,81,0.0,56525400.0
1493,2020-04-30,50130590,4762688.135899979,104679.52289999963,5041.536199999953,14674.0,266.1442953,8570108.906,22566.0,1844,2143,1688,397,81,0.0,51090800.0
1494,2020-05-31,50130590,5425602.568599996,94323.7022,484.4176000000024,14675.0,279.8585209,9007646.936,24730.0,1844,2143,1688,397,81,0.0,57743441.0
1495,2020-06-30,50130590,5991933.3760000225,92185.07170000004,613.0609000000022,14725.0,268.75919730000004,8520294.271,23663.0,1844,2143,1688,397,81,0.1,53387563.0
1496,2020-07-31,50130590,6689358.245700011,142645.46669999976,1609.2437000000295,14750.0,282.6850649,9066603.295,21926.0,1844,2143,1688,397,81,1.0,49049300.0
1497,2020-08-31,50130590,7350235.214099966,133315.7889999995,1469.0133000000062,14770.0,298.49350649999997,9859058.279,21378.0,1844,2143,1688,397,81,1.3225806451612905,48610200.0
1498,2020-09-30,50130590,5611970.41880003,114676.66280000207,1189.1597999999935,14780.0,287.541806,10164080.08,18609.0,1844,2143,1688,397,81,2.0,38982000.0
1499,2020-10-31,50130590,6559668.865800003,135777.06100000167,721.511499999991,14831.0,279.538961,9218569.727,17296.0,1844,2143,1688,397,81,2.0,37333600.0
1500,2020-11-30,50130590,6855773.012599972,125162.33310000035,747.8573999999991,14854.0,282.7162162,9389757.507000001,15613.0,1844,2143,1688,397,81,1.2,36899550.0
1501,2020-12-31,50130590,5919232.971199944,118850.90879999945,2122.340799999969,14963.0,271.73026319999997,9211861.171,17194.0,1844,2143,1688,397,81,1.6774193548387095,42350750.0
1502,2021-01-31,50130590,6028885.751000004,113532.38720000221,539.9404999999948,15022.0,271.21404680000006,8922778.07,17589.0,1844,2143,1688,397,81,2.0,44229050.0
1503,2021-02-28,50130590,5655296.002100011,105312.83770000054,829.3087000000016,15097.0,274.5451264,9423156.224,16256.0,1844,2143,1688,397,81,1.75,41473600.0
1504,2021-03-31,50130590,6473632.024999983,130781.70749999995,1289.621499999985,15146.0,292.1213115000001,9694022.233,17931.0,1844,2143,1688,397,81,1.5,45509750.0
1505,2021-04-30,50130590,6844633.042500008,126676.05879999948,1126.547400000003,15223.0,294.7037037,9967343.929,18317.0,1844,2143,1688,397,81,1.5,44380900.0
1506,2021-05-31,50130590,7139941.58020001,137670.93950000024,1558.57819999999,15239.0,299.62337660000014,9690988.252999999,20159.0,1844,2143,1688,397,81,1.5322580645161292,46104350.0
1507,2021-06-30,50130590,6948808.592300007,150483.9568000004,1913.3591000000056,15277.0,301.96928330000014,10146972.8,20790.0,1844,2143,1688,397,81,2.0,46745900.0
1508,2018-01-31,50130600,4589649.189600015,61230.98449999992,16351.909900000051,13404.0,199.2908497,6869578.2289999975,20280.0,33440,17439,9305,5947,1717,0.0,53858550.0
1509,2018-02-28,50130600,3497890.17680001,71520.82969999991,15406.970099999957,13496.0,198.8059701,7481563.16,17523.0,33440,17439,9305,5947,1717,0.0,44956800.0
1510,2018-03-31,50130600,4000750.6703999946,68813.98290000013,32541.65509999996,13592.0,203.4936306,6902622.554,19840.0,33440,17439,9305,5947,1717,0.0,49992600.0
1511,2018-04-30,50130600,4224023.627499984,71727.44629999975,32733.707400000014,13596.0,218.39403969999998,7592955.04,18862.0,33440,17439,9305,5947,1717,0.0,42731250.0
1512,2018-05-31,50130600,4478997.555999989,67620.3940000001,23578.449500000104,13597.0,222.7333333,7858539.222,20853.0,33440,17439,9305,5947,1717,0.0,43830200.0
1513,2018-06-30,50130600,4142671.150000034,70960.35479999987,29548.368699999854,13597.0,242.7166667,8243625.677,21954.0,33440,17439,9305,5947,1717,0.0,45078650.0
1514,2018-07-31,50130600,4445506.087400038,74484.52940000013,26921.321400000077,13754.0,259.29738560000004,8629991.294,25030.0,33440,17439,9305,5947,1717,0.0,53081150.0
1515,2018-08-31,50130600,4793304.497799978,103328.7805000001,41966.02849999986,13767.0,260.4754098,8805655.787,25032.0,33440,17439,9305,5947,1717,0.0,52218200.0
1516,2018-09-30,50130600,4180522.257600001,86772.34100000036,28358.84540000012,13811.0,243.54237290000003,8711820.19,23196.0,33440,17439,9305,5947,1717,0.0,45676250.0
1517,2018-10-31,50130600,4691675.291299996,85694.31399999975,267808.53819999826,13877.0,243.91987180000004,7975924.635,21978.0,33440,17439,9305,5947,1717,0.0,44132850.0
1518,2018-11-30,50130600,4175898.759900009,76487.54700000036,36183.58029999999,13872.0,248.6308725,8071091.631,20457.0,33440,17439,9305,5947,1717,0.0,43982200.0
1519,2018-12-31,50130600,4088811.2409999976,74136.4325000001,31336.12419999988,13930.0,248.12861740000002,8187014.965,20550.0,33440,17439,9305,5947,1717,0.0,47963050.0
1520,2019-01-31,50130600,4456565.408500006,101050.62159999981,27045.511199999608,13916.0,250.57096769999995,8269468.347999997,18865.0,34108,18251,10641,6543,1814,0.0,45113300.0
1521,2019-02-28,50130600,3871381.186200018,77143.9978999998,24482.303200000333,13864.0,245.4388489,8238448.374,14844.0,34108,18251,10641,6543,1814,0.0,36020500.0
1522,2019-03-31,50130600,4184919.0178999724,81787.53590000074,59728.77659999924,13891.0,261.0261438,8267431.01,12703.0,34108,18251,10641,6543,1814,0.0,29641700.0
1523,2019-04-30,50130600,4367418.859099983,89497.86310000041,50215.216199999726,13883.0,274.3822526,8658415.648,12674.0,34108,18251,10641,6543,1814,0.0,28034650.0
1524,2019-05-31,50130600,4681636.6977999965,92341.32960000006,56759.47500000131,13886.0,274.7307692,8727410.808,20250.0,34108,18251,10641,6543,1814,0.0,41796850.0
