base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80
1320,2019-07-31,50130510,25184.26489999998,1607.5852000000016,36666.301800000016,32798.11210000004,1837.5223999999992,41395.409800000016,25473.001000000026,1576.4574000000002,75623.07529999987,25184.26489999998,1607.5852000000016,36666.301800000016,94907.71450000005,10070.366000000009,90004.60390000019,115942.46179999992,9822.030699999988,94162.05989999996,77053.48450000004,787.5150999999997,63168.218900000065,68885.40799999991,1324.3588,28666.46730000001,46864.66220000003,994.2181,20112.516299999992,49753.18710000002,875.1108000000003,35270.50040000001,69045.23810000006,1023.0850999999992,42000.46990000002,43106.48110000001,8456.585,84110.21099999997,41340.073799999984,10238.444099999997,93171.91919999984,82297.74619999994,16196.648900000017,132832.83019999994,125027.1891,12473.009700000008,135762.53869999998,108906.99569999996,5897.453399999991,66041.19539999991,81919.143,845.5831000000003,31188.98120000001,29715.768200000013,323.69749999999993,11881.193500000005
1321,2019-08-31,50130510,25464.802200000016,0.0,34915.02859999996,33163.46130000002,0.0,39454.645499999926,32189.267200000013,2729.563299999997,85767.39249999997,25464.802200000016,0.0,34915.02859999996,90176.45559999988,9318.5085,100420.78960000002,121843.66330000016,7839.0916000000025,96357.58429999996,84005.32339999988,5840.344900000001,55660.44659999998,64814.78449999997,4968.4788999999955,32063.138300000028,44095.30479999998,3291.9995000000044,22133.537100000045,49205.134099999945,106.4478,40339.26360000001,68284.67540000005,127.6021,48052.80430000002,45187.935500000036,10862.69499999999,95466.7786,44135.85639999998,10985.732800000016,105908.44670000004,91919.9881,19637.691900000045,135884.69629999978,131045.6147,15574.985100000005,130584.2408,101394.89090000007,4048.686200000002,70694.91669999989,74545.29730000003,7184.329999999997,32997.0304,27040.94099999997,2736.1242999999968,12561.315499999993
1322,2019-09-30,50130510,21493.07200000001,0.0,17166.997800000012,27990.976499999993,0.0,19183.68029999998,25060.865300000005,2172.1748,49597.80919999988,21493.07200000001,0.0,17166.997800000012,88489.90469999998,5779.760100000004,69737.2569,114495.34140000006,8286.560900000011,88575.05709999998,79842.44290000008,3194.499599999995,53482.98389999997,69667.47540000008,1355.3897999999995,31548.701799999984,47396.72609999994,1017.5138000000003,21924.237100000028,40229.873999999996,83.6075,25395.20539999998,55829.20959999997,97.7448,30034.899500000036,49107.213199999984,8070.4625,62473.38119999997,45507.58790000001,8070.401700000006,84765.3626999999,93301.30629999992,14480.910599999996,108162.46799999998,111620.95780000008,13581.940100000013,112898.0955000002,94785.84970000008,3135.7636999999986,71377.48169999999,72196.93420000003,7868.324999999992,23732.796899999987,26189.08570000001,2998.0739999999987,9054.44439999999
1323,2019-10-31,50130510,17919.6053,1396.0027999999993,24826.87640000001,23337.15990000002,1529.9239,27900.50360000006,24113.870500000023,2390.0369999999994,46110.553600000036,17919.6053,1396.0027999999993,24826.87640000001,81071.43429999994,7983.027000000005,85518.15240000004,117430.9386,11101.000500000007,97979.9885999999,74654.5635,2315.690600000001,69237.66099999992,70456.60360000003,2690.2947999999983,31447.95470000001,47933.592100000016,2019.6478999999995,21525.432100000045,40921.159500000016,1751.8080999999993,25785.221600000008,56788.54679999996,2093.8594999999987,30636.456800000054,42461.14969999996,12357.915400000007,59921.79579999997,35981.953300000016,7706.991399999997,90827.39080000002,87102.21009999991,12046.702700000002,115589.867,107484.79000000004,11825.489000000012,134091.14079999994,97546.2777,3245.136100000001,81514.29759999992,74250.1184,612.5741999999998,29271.192499999986,26933.865999999976,234.5004,11143.309200000014
1324,2019-11-30,50130510,27957.96389999999,2517.127999999997,26171.596900000026,27292.29759999995,1936.8170000000016,20348.326399999984,21976.3257,1247.9111999999996,49142.98640000008,27957.96389999999,2517.127999999997,26171.596900000026,80981.0454,8282.479700000002,78758.60330000013,113188.52189999985,7859.985999999983,98483.78459999996,71743.48110000005,1407.7006000000013,71418.07700000009,69608.85999999993,4356.161200000002,29765.621799999913,25191.777899999986,1680.9517999999994,11536.715599999996,37561.30579999998,3110.774700000003,21748.156099999946,55818.19280000002,3600.088599999998,25482.051899999984,41737.11960000001,10861.364600000012,60871.0368,33471.741099999985,7110.293299999997,88001.49189999998,83532.06679999999,11770.60039999999,115914.0693999998,101617.53580000004,10661.116099999985,127024.11040000015,98074.21239999996,3631.9689,78793.85359999997,73485.46169999999,3635.595399999999,31345.341600000014,39287.68140000005,1995.2998000000007,17358.99950000002
1325,2019-12-31,50130510,29368.37600000001,167.33259999999996,38428.23709999993,28669.12929999997,131.8802,29993.99770000001,19288.690100000018,981.9730000000003,66386.08509999991,29368.37600000001,167.33259999999996,38428.23709999993,83824.37290000005,7110.034900000003,80346.3559,112765.40560000007,11233.399999999996,88266.16929999988,64552.78500000003,1553.2904999999994,57724.594200000036,74597.4465000001,1861.5809000000013,27609.991399999977,26997.171199999993,726.1685000000001,10716.895699999992,41524.43139999997,64.1563,32146.39570000001,61707.62379999997,73.9462,37766.0006,43030.18549999999,7880.190399999989,77129.22519999996,34850.526299999976,8261.713200000007,90657.52669999991,87978.3877,8254.035100000005,113552.28320000006,108654.31240000004,6560.858,134654.60629999993,100060.00509999991,3343.700900000001,77634.09170000016,80098.55490000005,979.8481999999997,24847.46240000004,42823.254099999984,581.6174000000002,14046.733400000012
1326,2020-01-31,50130510,34140.75570000003,0.0,65891.86459999991,33327.88139999996,0.0,51551.840500000115,21536.698300000025,1668.8286999999998,74197.51860000008,34140.75570000003,0.0,65891.86459999991,82391.48120000004,4441.724700000005,96518.49089999996,115671.99640000006,7086.561500000003,94282.62709999988,67872.99180000003,3120.565299999999,63116.446200000115,73937.96800000001,1586.6494000000007,29073.805900000014,26758.504199999974,619.6851999999998,11276.348400000017,43608.77000000002,1168.9774000000007,71156.30449999997,64805.06340000006,1347.358200000001,83874.95790000008,41380.11340000002,7901.264500000002,99966.72900000002,37898.4397,11211.496799999995,100440.11839999974,82415.4433,8908.180900000003,137169.0375000001,120087.6338,8624.612700000003,142638.44050000006,103862.46420000007,5953.279900000002,78416.13749999995,82016.24200000004,1108.7812,29032.15329999995,43848.51019999993,658.1489000000001,16317.488199999987
1327,2020-02-29,50130510,30860.878200000014,0.0,33230.81079999997,30126.09550000001,0.0,25842.2433,26520.97400000003,1805.2889999999973,40198.3558,30860.878200000014,0.0,33230.81079999997,81347.59670000005,5552.466800000003,61208.80669999995,116300.29099999992,6628.772699999991,66733.07699999995,69602.79499999997,2766.097000000001,41258.511600000034,71264.25270000003,1274.0720999999996,26521.073600000025,25790.87130000001,497.60410000000013,10296.88529999998,49098.11620000002,2152.1616000000045,29691.59590000002,72962.53909999995,2498.9337,34969.877399999954,42496.73760000002,6115.52100000001,73341.90049999999,37201.9536,4120.724400000003,79077.9406999999,77995.37919999997,10487.403299999982,107640.72799999989,114565.22540000008,11718.93899999999,119378.11530000008,102530.5418,1766.2117999999973,66691.72480000004,77276.11200000002,1322.7579999999998,23814.627700000023,41314.28290000003,718.5504000000003,13595.411200000004
1328,2020-03-31,50130510,30862.564500000015,765.4468999999997,28689.093499999977,30127.741300000023,603.2737000000002,22319.51629999996,31394.37659999996,2522.9478,42889.040099999984,30862.564500000015,765.4468999999997,28689.093499999977,88643.44290000005,8363.787300000005,60589.15970000008,126847.2991,9593.91640000001,72361.95789999994,81728.87960000004,2488.4454999999994,44031.11919999992,79040.40489999996,3904.9167,29416.138799999986,28605.09910000001,1514.5179000000005,11393.695399999993,55921.81080000003,40.0526,25130.67959999999,83102.92960000003,46.16439999999999,29495.7068,40507.241499999946,8964.262300000002,83318.6432,39952.66290000002,3495.863,109566.5548999998,80109.87879999999,10950.17140000001,119912.69269999982,125676.22620000015,10641.373899999997,135656.34829999978,114609.31500000006,3118.8912000000014,91724.91010000002,77920.23119999997,4.4071,33855.9018,41658.65169999999,2.616,19139.80809999997
1329,2020-04-30,50130510,32782.11589999998,65.1992,21739.803400000008,32001.5906,49.82819999999999,16847.9181,35031.907200000016,731.4640000000003,30853.408900000013,32782.11589999998,65.1992,21739.803400000008,85452.71580000009,6728.308799999995,57236.29149999997,114729.37499999993,9332.21670000002,65279.98930000002,75902.2598,1918.889699999999,45222.56739999996,81210.48269999996,975.2834000000003,28021.35270000002,29390.460899999984,380.9087,10886.498299999992,50622.96859999995,2814.991399999997,21143.233600000018,75228.55490000005,3244.541499999999,24519.04280000004,44157.43770000003,7976.70190000001,58593.42800000001,38109.32349999996,3010.829600000002,75632.91699999996,81009.35659999993,9019.598700000006,108125.65099999994,118149.16640000012,12216.996699999987,105179.82800000024,110289.90680000011,3545.013300000007,64647.855900000046,73585.21100000002,2978.446799999999,27435.047799999982,39341.011799999986,1633.4249999999995,15874.864000000005
1330,2020-05-31,50130510,35196.825700000016,1981.743,20878.229000000032,34358.80509999997,1514.5405000000005,16204.843799999995,30017.19410000001,1845.2124999999994,48307.2013,35196.825700000016,1981.743,20878.229000000032,82939.36039999999,6331.729000000004,71067.24360000013,113908.98810000006,6540.650300000006,91600.08129999985,82595.2459,2817.5681,56685.69059999992,81900.0973999999,3656.168999999997,31533.857400000048,29640.035899999995,1410.3010000000004,12242.722499999983,48570.3576,0.0,26596.465600000018,72178.25910000001,0.0,30907.31400000001,36374.283700000015,10439.102899999998,63703.08239999992,32785.289999999964,5868.049400000003,86679.8082999999,90036.32039999991,16405.855100000008,116351.71890000008,117949.94799999992,13893.725799999995,121407.86120000016,113776.4516000001,2175.4553,76382.65830000004,74987.28400000004,2671.1596999999983,40453.19030000006,40090.60399999996,1530.4511999999993,23031.422500000004
1331,2020-06-30,50130510,23416.882999999998,516.1769999999998,19808.179600000018,22859.33839999997,406.816,15323.5524,26877.21009999999,1687.1532,50178.54980000002,23416.882999999998,516.1769999999998,19808.179600000018,79321.60069999994,7229.7100999999975,67507.99490000005,109100.5523,5242.7259,89015.8446,86855.05280000012,3322.0003,56141.46799999997,80955.12700000008,3494.404600000003,41873.13479999997,29298.045599999965,1346.3184,16229.385399999976,38201.646600000015,2621.8639000000007,18128.22689999998,56769.77880000003,3021.9449000000013,21265.799400000007,33539.482399999964,7529.222000000009,67462.56300000002,29474.836600000028,4972.864400000004,93323.21610000003,84642.01189999991,12575.55240000001,107107.1111000002,115152.01030000008,12827.2102,112383.1625000001,108460.03659999996,2671.0013999999983,71656.09750000003,77703.19319999994,4972.803100000001,33656.373200000024,41542.61680000002,2919.146700000001,19163.662800000024
1332,2020-07-31,50130510,27462.32039999997,1712.278600000001,25693.271299999997,26808.455899999986,1308.6024000000011,20033.074299999967,27056.6239,1619.7815000000005,76389.03229999989,27462.32039999997,1712.278600000001,25693.271299999997,83309.39859999999,10218.5924,75262.67879999997,111106.58040000004,7224.4266,91776.9486,91213.98100000016,4365.7666,58330.8935,90644.7742,4014.8311000000044,47231.24219999999,32804.775,1545.1995999999995,18297.658500000056,38859.8764,787.6013999999999,20904.676199999994,57747.94680000001,907.7841000000003,24557.894999999986,39011.51679999994,9020.455199999988,87958.39650000003,32090.506800000014,7170.037900000001,105565.51189999998,84793.00530000009,15410.934399999995,126485.03839999984,118221.26429999992,10115.6993,123006.50340000007,114420.2728,2470.6427999999983,77348.90850000014,85720.95079999996,5359.774799999996,36266.80689999999,45829.16500000001,3156.814800000002,20540.417000000023
1333,2020-08-31,50130510,31264.490299999965,0.0,47067.75970000002,30520.098599999987,0.0,36655.454200000015,27651.33200000001,1111.6898,85094.3960000001,31264.490299999965,0.0,47067.75970000002,88401.84720000008,8477.502600000002,94527.86800000024,117414.318,4993.415200000002,94391.44339999989,91232.3158,4669.987599999999,50727.03210000007,101073.59079999992,4943.322500000007,37939.96980000003,36579.01290000004,1899.5873999999978,14731.611999999988,43929.97749999997,268.38390000000004,35321.935299999954,65282.39889999992,309.3377000000001,41515.217299999946,45052.49630000002,8094.967999999999,91768.81239999998,45167.3498,4478.295100000002,117702.86469999989,98430.7017,14791.23469999998,132493.16110000008,124295.38700000016,10794.889700000003,134732.5649,111735.16650000002,6071.182300000004,70689.55239999993,93310.91949999996,4058.0324999999975,30731.4581,49887.00719999999,2284.174899999999,17769.475600000023
1334,2020-09-30,50130510,33725.78370000005,47.42869999999999,22727.9641,32922.78950000003,36.2472,17554.90419999999,32357.381599999957,2521.6654999999987,58895.4199,33725.78370000005,47.42869999999999,22727.9641,88396.14889999993,6416.109299999997,68937.35619999994,117451.64800000006,4177.251999999996,77738.21760000008,92451.30070000004,3282.7581000000014,47879.44590000006,101603.82160000002,1964.0546000000006,40748.34030000011,36770.907200000016,760.6532000000002,15825.459000000004,41927.198000000026,1622.4729000000011,18199.71520000003,62306.15449999997,1870.053,21270.486500000028,47524.87880000001,7383.757900000001,75168.17149999997,56446.64739999997,7478.499500000003,98927.70440000008,89630.6488999999,8236.19419999999,128464.79510000002,119435.66219999995,10003.71450000001,120729.26949999994,109277.44710000003,7233.747999999999,71374.34330000001,91317.47800000003,1963.64,32611.195199999966,48821.24950000003,1098.9400999999993,18477.8692
1335,2020-10-31,50130510,37757.68879999991,1328.0509999999992,28949.244800000004,36858.696499999984,1016.8810000000003,22470.383999999995,30573.62210000001,2164.3238999999976,71182.9301,37757.68879999991,1328.0509999999992,28949.244800000004,85353.7666000001,10285.448400000008,85669.2609000001,120832.21220000011,3254.6820000000025,109399.06819999985,93591.20540000015,2556.4994999999985,72005.55439999996,103766.37420000006,5891.06579999999,43001.85319999993,37553.54390000005,2266.227300000004,16666.300599999984,41213.785599999974,2255.782900000001,24373.9458,61245.983800000016,2609.5829000000017,28518.18410000001,45972.71549999996,7841.952199999994,86605.44459999999,56051.53979999999,5268.951200000003,115569.0922999998,104195.28249999996,12689.365199999998,134574.3136999999,130357.51029999994,11666.670999999993,146864.57390000008,112713.14359999994,7236.918100000003,95185.553,97854.21339999994,2532.9543,33133.36079999999,52315.99899999993,1435.9763000000007,18652.812799999992
1336,2020-11-30,50130510,44674.65110000002,1389.4307999999994,25350.548499999986,43610.969400000016,1061.8685000000007,19662.48769999999,34119.43690000002,4128.1339000000025,80433.41029999994,44674.65110000002,1389.4307999999994,25350.548499999986,80516.64250000006,7207.520999999998,82346.79329999992,121626.37619999993,3558.244699999999,118489.55510000006,84349.78129999999,4109.5558999999985,66149.85059999992,96647.63860000006,2698.8875999999977,39322.55399999995,34977.24109999998,1044.5449999999996,15252.388600000006,43089.6058,279.01809999999995,18420.774400000013,64033.55829999997,321.5945,21574.060400000013,37491.03610000001,7664.923300000005,94685.87229999992,41462.815600000016,7954.313099999998,112063.55879999996,98166.80179999996,9064.155800000011,128624.76550000027,126130.54920000017,9410.374699999997,147797.67710000026,105079.36019999998,5982.128200000007,93979.92279999993,93855.25739999991,6201.730399999993,32634.424800000026,50178.02649999998,3492.163899999996,18444.96910000001
1337,2020-12-31,50130510,51613.87740000003,3258.377899999998,27377.16309999999,50384.97519999999,2538.820700000003,21174.850099999992,38331.60169999999,4988.086900000003,60997.81790000003,51613.87740000003,3258.377899999998,27377.16309999999,85491.47540000005,6046.693299999999,64440.7947,129502.345,5863.5989000000045,82436.2631,95099.03920000007,3956.382200000002,45636.4447,100246.06730000004,1142.5791000000004,35599.61990000001,36279.529500000026,446.24779999999987,13815.300999999998,47986.35160000003,414.6207,22991.851800000026,71310.39299999988,477.88930000000016,26989.17769999996,57407.55910000005,8547.713399999979,86628.52840000008,42994.35939999997,12221.674799999982,113760.01830000005,107765.29109999994,11711.409599999995,120764.7465,130206.37650000011,9608.200799999982,140033.95010000007,115873.35930000005,5868.909300000004,87048.99889999996,102359.08859999992,2416.4299000000024,26741.132599999946,54724.44760000002,1364.4555000000012,15331.175199999992
1338,2021-01-31,50130510,60304.77620000001,0.0,47516.62329999999,58868.94759999997,0.0,36978.74890000004,41177.78159999997,4667.324200000009,61792.67870000012,60304.77620000001,0.0,47516.62329999999,87494.86509999997,4586.215899999998,74003.10590000008,130476.8317000001,5413.538399999999,87643.6189,100978.80439999998,2554.0930999999946,49719.891400000066,109601.4932999998,1327.9204999999995,31343.768800000016,39665.30280000003,518.6352,12179.592600000002,50747.25099999995,1125.0326999999997,47505.916600000026,75413.24529999995,1299.3841999999993,55975.22379999997,68018.02570000004,9428.593499999988,111527.74660000004,54434.26610000006,8751.8355,137293.0231000002,125178.20540000006,11464.814700000008,138834.41929999998,149938.69580000002,10427.565199999995,169332.92020000026,124005.01190000009,5457.949399999999,109265.19340000006,100038.23119999998,2210.367999999999,37511.80999999997,53483.642000000065,1243.8894999999989,21154.907399999982
1339,2021-02-28,50130510,55303.41810000002,1475.8578000000002,47383.589100000056,53986.66959999998,1147.3797999999995,36898.30630000003,39013.00729999997,2206.0369999999984,72004.67330000008,55303.41810000002,1475.8578000000002,47383.589100000056,77747.2197,5259.303400000003,72202.74250000012,115468.85020000002,4501.385700000005,88041.03799999988,85472.22339999986,3708.450300000004,43896.8248,107738.3617,3162.8481999999963,29018.132399999962,38991.026699999966,1226.8347000000006,11264.6575,51641.378500000006,827.5516999999996,42357.20670000002,76741.96889999996,972.3930999999994,49834.97269999997,63340.16689999999,6368.051599999998,98991.31750000014,50639.14989999998,7274.357699999998,102792.81300000004,107364.77660000004,15911.331400000005,126018.68670000027,135393.4473,10377.71939999999,132894.48670000012,113800.68840000006,7307.795800000003,81110.09880000005,90290.04079999989,2549.686199999999,28304.67869999997,48271.949400000056,1412.2375000000006,16102.45349999998
1340,2021-03-31,50130510,40792.22669999996,45.1455,17305.926300000006,39820.98359999998,35.1689,13368.061400000004,39450.26340000002,4601.954500000004,77836.30280000003,40792.22669999996,45.1455,17305.926300000006,85579.54010000014,6480.134000000003,74789.54860000008,118572.20329999992,5512.525799999994,123210.77839999998,88390.8100000001,2795.8873,74846.94349999996,110435.97520000004,5055.058399999999,32984.539900000025,39967.3061,1957.457599999998,12801.977199999998,38930.31920000002,888.5536999999998,18092.463600000006,57852.6275,1024.1423999999997,21154.761199999983,49747.689099999974,9984.277600000012,101121.26200000005,47590.635400000036,7690.370200000001,120718.08009999995,104932.9051,14714.450500000012,134171.26340000008,134495.0734000001,11119.940399999983,149121.24419999993,131380.0673,4399.1258,114203.9046,95157.11529999989,2977.1652999999956,35414.728599999995,50874.0428,1767.1828000000016,19907.660399999982
1341,2021-04-30,50130510,39555.46189999999,667.6258000000001,19421.37350000001,38613.665900000036,510.2303000000003,15074.551300000037,38521.57009999998,5998.988799999992,80919.88439999997,39555.46189999999,667.6258000000001,19421.37350000001,83576.67039999997,7599.401000000003,82294.20629999996,118705.00559999989,7433.714799999995,128045.19330000019,83493.07219999997,2506.418700000001,88451.09219999996,101481.14909999997,1679.7238999999995,35450.13629999997,36726.5111,650.3481999999996,13713.949399999992,34872.76720000002,0.0,20113.775100000013,51822.87630000001,0.0,23508.59399999996,43545.15860000002,11840.14990000001,92798.70449999996,50071.24350000004,5563.360300000001,120197.9475,113704.99150000008,14094.707299999984,126031.83779999985,123363.33710000006,11812.460400000002,154740.11179999998,120578.22079999994,3149.241300000004,115676.61289999988,92654.4706,2654.0779,36317.066300000086,49536.048199999954,1575.4043000000008,20417.62240000002
1342,2021-05-31,50130510,44964.28059999999,0.0,32177.444199999994,43893.701899999985,0.0,24997.565799999997,40322.01620000003,3948.943400000002,98017.81760000008,44964.28059999999,0.0,32177.444199999994,81536.08190000005,7599.005400000003,93452.09009999996,125039.82220000008,8152.633599999999,118281.81199999995,93071.59970000004,4871.258899999996,74000.53429999996,103717.94060000005,2571.9998,37306.68059999997,37536.01689999997,1004.5246000000003,14454.081399999995,41325.28010000006,50.7692,36553.16600000006,61411.66999999997,58.5162,42873.2042,46381.95360000005,9815.525699999997,99334.89539999996,50762.89570000002,6896.779900000005,123661.1174,110086.62070000007,17370.4623,139962.28579999993,129109.49259999993,17038.709900000013,148766.50560000006,127065.0086999999,3083.8430000000008,95361.54170000012,100055.87989999996,4474.298099999999,32889.54770000002,53493.07749999997,2580.5144999999993,18718.641299999963
1343,2021-06-30,50130510,40313.52679999999,0.0,40439.83690000002,39353.68090000003,0.0,31558.16650000004,41440.98599999995,3135.254599999999,102327.12430000008,40313.52679999999,0.0,40439.83690000002,82139.89010000005,8213.205800000002,82740.37130000023,118317.42890000007,8657.605500000005,111049.07179999996,86268.50140000001,6616.256700000007,67876.66539999994,92246.50189999996,3940.9129000000016,37352.59960000009,33384.44910000002,1521.2509000000002,14474.573700000012,39928.58560000003,1441.7128999999998,23054.106599999985,59336.10649999993,1661.7105000000006,26987.68039999995,42658.04440000005,11668.3285,102329.1582,51323.65539999994,6064.961199999998,118088.71459999995,118381.13459999992,12939.92840000001,128025.99680000015,125025.66670000006,10955.060600000012,135279.99569999988,125026.53160000007,4014.808399999999,85195.58589999979,91455.45540000004,1157.3163000000004,33121.216399999976,48895.01650000003,686.9581999999998,18819.63350000001
1344,2018-01-31,50130520,39837.235900000036,4528.421700000002,151787.2898000002,36307.3549,5105.737799999984,170446.8099999998,43152.00130000005,13902.8233,230723.9357999999,39837.235900000036,4528.421700000002,151787.2898000002,99453.58460000005,24877.46390000001,248862.11849999978,119786.22419999994,40469.40580000002,201115.08029999997,100534.9413,17134.656200000027,124054.13139999994,88048.83910000003,7370.125500000003,59805.83989999997,65838.32049999999,5532.872399999998,42854.2854,46529.18850000002,8467.768100000005,263796.74519999995,44668.02000000005,9915.059900000006,314392.4073999996,88214.14110000002,19574.28219999997,274058.0872000001,97034.48819999992,21315.360800000017,232278.40200000035,131161.80920000008,27223.611100000024,313297.42109999986,124548.98,26587.525,296361.4805000003,89253.16969999994,12011.6388,161961.38929999992,65521.619399999974,1954.9375,51014.77609999999,28080.692200000005,748.3705999999995,19463.941900000016
1345,2018-02-28,50130520,45193.0958,3973.8727999999937,124160.04279999988,41188.643199999984,4355.093000000002,138707.56049999973,41143.89369999998,9997.66889999999,198380.0861,45193.0958,3973.8727999999937,124160.04279999988,94512.71399999996,24375.745299999995,191112.0801,99516.81420000008,34822.114399999984,164233.11550000007,87694.92360000014,15294.642400000002,101243.31570000012,84209.49249999996,3205.976800000001,49173.871999999974,62967.45780000002,2406.778900000002,35597.65170000002,50022.09059999998,6424.368099999994,151765.45320000028,48021.20580000005,7570.874100000008,179572.07249999972,83931.65760000006,15536.871600000017,241562.84800000003,92212.83379999996,19243.407300000028,190090.2321999998,121906.31170000012,25541.06849999998,234454.10980000033,116767.29900000007,23345.177500000038,229167.80359999975,81493.28779999992,8273.632200000002,117759.51860000002,53439.15930000002,4621.2559999999985,43600.65650000004,22902.497899999995,1767.4621000000006,16645.08170000001
1346,2018-03-31,50130520,41313.238700000045,1249.981199999999,73355.02050000003,37652.57270000002,1369.8939000000005,81630.88390000006,39383.79249999993,16224.742599999992,194829.21220000013,41313.238700000045,1249.981199999999,73355.02050000003,93848.41170000008,32017.884800000014,207925.86820000014,104863.2959,39299.558499999985,223912.97660000023,99624.2375999999,11971.770599999998,134190.2183,88166.06590000002,8169.674399999996,56858.92770000008,65925.97749999995,6133.1069000000025,39980.949799999886,43658.746500000016,6386.803800000009,89516.97020000017,41912.39339999995,7471.841599999998,105506.0594000001,65381.78220000006,16192.891199999951,204571.58909999972,93001.15749999996,26074.12789999998,215131.02240000028,123671.00400000006,27998.4122,263011.9558000003,113680.38970000006,27914.52700000002,248437.20490000013,77448.58980000013,10865.473500000006,142812.5519,50079.28849999998,2322.7541,61059.99350000008,21462.55330000004,886.5615999999997,23271.44709999999
1347,2018-04-30,50130520,35013.93319999996,2836.2743999999993,84104.2568,31911.431100000038,3113.550900000001,94146.27770000012,47360.02050000001,10530.362199999998,188498.4179,35013.93319999996,2836.2743999999993,84104.2568,100146.56310000004,29713.172200000055,216823.40420000008,106638.86000000012,33654.00499999998,252438.48400000023,92665.65740000008,16831.533,144939.65079999992,67990.37219999997,7228.072299999999,73465.6983,50839.6475,5426.2317,50227.6031,39124.53759999998,3598.797200000002,116239.3318,37559.55619999999,4219.024200000004,137625.5576000001,65154.82360000005,15701.257499999983,203313.44839999988,91659.5962999998,18208.18340000002,218502.89469999948,124537.4391,29473.621999999967,267044.48929999984,116607.14080000008,31753.451499999912,264115.4447999999,76127.31609999995,8680.637299999997,162639.94290000017,51571.04189999995,5504.3455,50712.99610000002,22101.87600000002,2107.1229000000008,19318.952599999968
1348,2018-05-31,50130520,41016.4305,4614.664799999999,177609.70080000017,37382.061999999976,5057.357699999996,200462.7698999996,49708.71880000002,10012.023100000002,190338.04829999988,41016.4305,4614.664799999999,177609.70080000017,111124.49169999996,25671.046200000026,230798.2104,113537.99790000006,38972.60269999996,226606.19720000023,87371.9643,17176.113800000006,134510.85880000016,74624.23560000001,4132.426200000002,74075.35159999988,55800.10339999996,3069.7878000000005,52324.16099999998,43557.3236,3640.691600000001,191771.62780000007,41815.02819999998,4256.301599999999,228174.7985,65463.43140000003,16540.528499999982,185438.95509999973,86520.76970000006,20246.636300000042,206427.94189999983,118928.1889,27054.80909999999,262789.72610000015,129542.54650000008,27361.04159999996,259176.81559999965,84447.14359999995,8751.366999999991,135680.51279999985,54941.94859999995,4212.008899999998,47954.99380000006,23546.548999999995,1612.401599999999,18282.6138
1349,2018-06-30,50130520,39635.88430000001,1545.7781000000007,81040.53240000005,36123.84340000003,1694.0680999999984,90562.55800000006,49139.67740000002,16600.446099999994,216394.78539999982,39635.88430000001,1545.7781000000007,81040.53240000005,104837.85060000009,26803.79520000002,201360.14369999984,106018.38009999998,35995.90189999998,208838.12100000004,91250.11899999996,17005.049499999994,122920.9675000002,73315.4930999999,5023.375500000002,65817.46509999991,54821.49470000005,3771.13,46552.58779999997,45299.09379999998,3067.8057000000013,105344.53280000002,43487.130799999984,3586.936699999999,124442.5856000003,55248.11339999998,19802.28300000001,203395.2109000002,77050.17229999987,17079.7726,214215.03040000022,98424.82570000004,29118.234399999994,252480.6328,119569.95809999992,30171.50839999998,217353.9195,80590.94239999999,7896.604499999998,117109.30300000012,51622.57440000001,3682.996700000001,47927.69929999999,22123.960599999995,1409.8896999999995,18270.690500000026
1350,2018-07-31,50130520,42121.74230000007,3573.034699999995,131443.35670000006,38389.43570000007,4008.507100000001,147197.39370000013,58985.27530000002,13530.874199999995,253690.78020000012,42121.74230000007,3573.034699999995,131443.35670000006,107510.96410000006,23292.247799999976,222716.96160000027,107776.68349999996,43845.53409999996,202790.1587000001,115283.63260000011,12060.562000000009,111555.03989999996,80508.91669999996,5155.0973,58915.00769999992,60200.361000000055,3870.014600000002,41978.87039999996,47057.22950000005,2429.1948000000016,135491.80159999995,45174.93870000004,2839.9498000000012,160600.44760000013,49348.23599999999,12290.915299999988,243858.60419999986,82627.18710000005,19729.46860000004,221328.77470000007,105830.06480000012,33374.10620000007,263653.0422000004,120052.22509999994,33454.280799999986,240110.94300000012,87383.52280000004,7941.874400000002,122814.4064000002,53926.29350000001,4260.6271000000015,45782.74019999998,23111.268199999984,1631.0120000000002,17480.993300000027
