base_date,emd_cd,resd_pop_cnt,work_pop_cnt,visit_pop_cnt
2019-07-31,2019-07-31,50110670,7366100.385799988,406602.92309999955,3416940.1301999893
2019-08-31,2019-08-31,50110670,7497245.098100028,418564.50140000123,3334223.006399962
2019-09-30,2019-09-30,50110670,7040362.939100021,383594.7855999984,3073829.720099983
2019-10-31,2019-10-31,50110670,7304102.503299996,399276.9974,3177674.14319999
2019-11-30,2019-11-30,50110670,7083190.377600017,368219.67159999674,3001624.9000999974
2019-12-31,2019-12-31,50110670,7306549.961699992,379379.57319999835,3303306.355099985
2020-01-31,2020-01-31,50110670,7570407.144200026,382431.80920000066,3495537.363499994
2020-02-29,2020-02-29,50110670,7642842.824700009,426338.5062999987,3172806.524699997
2020-03-31,2020-03-31,50110670,8685184.584599974,459623.5301000029,3157376.9752000067
2020-04-30,2020-04-30,50110670,8354099.444600028,420423.5316000022,2972651.518500014
2020-05-31,2020-05-31,50110670,8323820.799099993,410564.1285999974,3267844.041500032
2020-06-30,2020-06-30,50110670,7580992.65650002,398805.99900000513,3129283.2960000075
2020-07-31,2020-07-31,50110670,7934975.356299961,440247.5216000031,3499353.414699983
2020-08-31,2020-08-31,50110670,8434141.083200052,421357.62280000275,3443757.875700002
2020-09-30,2020-09-30,50110670,8298750.017600028,408140.90079999954,3155831.726699982
2020-10-31,2020-10-31,50110670,8592342.489400016,418542.80960000213,3369400.010600002
2020-11-30,2020-11-30,50110670,8890433.194899997,408999.8292999982,3310710.7196999807
2020-12-31,2020-12-31,50110670,10044616.10060001,424454.57019999804,3327390.6349000153
2021-01-31,2021-01-31,50110670,10641643.2166,408459.599399999,3250552.0144999856
2021-02-28,2021-02-28,50110670,9182039.119600002,354757.00260000076,3156034.100399996
2021-03-31,2021-03-31,50110670,9407305.633099983,453888.6789000001,3324826.1587999966
2021-04-30,2021-04-30,50110670,9025101.222599953,437965.1453000017,3235266.1956999926
2021-05-31,2021-05-31,50110670,9724777.059100067,439975.7089000005,3565252.9104999998
2021-06-30,2021-06-30,50110670,9259396.85210004,452194.48409999785,3274923.2846999937
2018-01-31,2018-01-31,50110680,2124898.259899997,192463.0391999995,2233732.766600004
2018-02-28,2018-02-28,50110680,2027292.4053000065,177780.91299999983,1869369.4980000106
2018-03-31,2018-03-31,50110680,2091047.540500001,215990.69679999913,2133684.2271999842
2018-04-30,2018-04-30,50110680,2016610.4209000045,200519.26940000046,2254094.7719
2018-05-31,2018-05-31,50110680,2092758.6194999989,214070.65949999986,2330281.2426999845
2018-06-30,2018-06-30,50110680,2054620.6501999968,199554.08509999997,2223464.941699999
2018-07-31,2018-07-31,50110680,2129285.449900002,225573.58699999945,2542689.8313000067
2018-08-31,2018-08-31,50110680,2175332.430399998,236426.67919999975,2500303.518800022
2018-09-30,2018-09-30,50110680,2023983.458000011,207270.29910000096,2018128.7433000032
2018-10-31,2018-10-31,50110680,2098141.633500006,199258.22799999925,2187090.383999994
2018-11-30,2018-11-30,50110680,2002018.32579999,193302.20070000028,2047596.7987000013
2018-12-31,2018-12-31,50110680,2204662.7237000037,208950.87900000045,1956043.2178000056
2019-01-31,2019-01-31,50110680,2231967.1015000013,209242.1774999992,2114719.5091000064
2019-02-28,2019-02-28,50110680,2003315.9041000023,192108.54339999985,1916579.3592999924
2019-03-31,2019-03-31,50110680,2120806.2543000025,208227.6659999992,2120384.894800015
2019-04-30,2019-04-30,50110680,2022563.4116000053,208754.5757000006,2161987.1209000046
2019-05-31,2019-05-31,50110680,2053145.8926999946,203454.59539999807,2307638.2618000065
2019-06-30,2019-06-30,50110680,1978345.0816999974,219810.05809999915,2211120.904900011
2019-07-31,2019-07-31,50110680,2130618.0403000084,243765.31300000014,2502566.7503000097
2019-08-31,2019-08-31,50110680,2173228.598199995,231286.03050000058,2561781.6305000177
2019-09-30,2019-09-30,50110680,2062536.8365000037,190435.47349999973,2031607.5289000147
2019-10-31,2019-10-31,50110680,2081607.4519999938,217008.16450000065,2255882.306099988
2019-11-30,2019-11-30,50110680,2089338.5546999967,203053.54510000066,2131198.5038999864
2019-12-31,2019-12-31,50110680,2203004.473099991,209280.05269999988,2112893.499300002
2020-01-31,2020-01-31,50110680,2294502.7370999805,222990.51760000052,2158062.2397000077
2020-02-29,2020-02-29,50110680,2284985.2984999977,211638.9225000003,1699246.135600016
2020-03-31,2020-03-31,50110680,2461244.6425000057,216437.33569999927,1751612.7911999898
2020-04-30,2020-04-30,50110680,2364651.009600001,195552.45989999958,1745137.1225000056
2020-05-31,2020-05-31,50110680,2372806.544600012,205261.6501000007,2051307.2609999916
2020-06-30,2020-06-30,50110680,2215412.2938,219639.45270000002,2072677.524299993
2020-07-31,2020-07-31,50110680,2318408.860500005,223405.03320000067,2370534.235399991
2020-08-31,2020-08-31,50110680,2398134.7939000004,212440.40549999982,2567052.6967000044
2020-09-30,2020-09-30,50110680,2312268.775899994,206472.90539999967,1964873.9264999994
2020-10-31,2020-10-31,50110680,2359356.157000008,219061.99170000045,2221072.7772000018
2020-11-30,2020-11-30,50110680,2174574.6048000134,212487.70529999933,2153113.3312999965
2020-12-31,2020-12-31,50110680,2444261.220299993,220609.56099999978,1866006.2411999924
2021-01-31,2021-01-31,50110680,2553024.352100006,221274.65639999925,1760136.2542999967
2021-02-28,2021-02-28,50110680,2229559.1083999947,171042.02759999913,1877134.1630000055
2021-03-31,2021-03-31,50110680,2288099.299200006,219912.75760000054,2094913.860699993
2021-04-30,2021-04-30,50110680,2192300.0941000045,221983.2806000003,2132038.9045000025
2021-05-31,2021-05-31,50110680,2346596.1274000015,229994.6351000006,2332588.6979999975
2021-06-30,2021-06-30,50110680,2237047.653099997,207265.97309999968,2423183.76170002
2018-01-31,2018-01-31,50110690,853879.8131999971,147657.85940000034,2689836.4636999904
2018-02-28,2018-02-28,50110690,772821.7024999998,129975.55370000002,2181241.761599998
2018-03-31,2018-03-31,50110690,765708.7368000033,138293.6627999993,2471494.071500008
2018-04-30,2018-04-30,50110690,781084.2518999999,151907.76900000012,2817111.870100011
2018-05-31,2018-05-31,50110690,819917.5187000011,184990.61020000017,2886401.3004000094
2018-06-30,2018-06-30,50110690,810573.3919999952,168099.2987000002,2653895.3796000066
2018-07-31,2018-07-31,50110690,815719.952500005,179104.97630000042,2742328.939300003
2018-08-31,2018-08-31,50110690,818154.4455999965,174424.8398000007,2900511.504900008
2018-09-30,2018-09-30,50110690,784320.4210000006,149759.90060000058,2362925.9283000315
2018-10-31,2018-10-31,50110690,793230.2943000012,157037.78779999906,2598193.365099992
2018-11-30,2018-11-30,50110690,747453.5473000046,160088.24559999982,2422418.034199993
2018-12-31,2018-12-31,50110690,794161.4292999983,146099.36430000106,2238607.5577000086
2019-01-31,2019-01-31,50110690,829322.682500001,137713.6354000001,2555089.2010000064
2019-02-28,2019-02-28,50110690,731052.0116000015,124347.4076000002,2443112.1146999863
2019-03-31,2019-03-31,50110690,751692.4140000012,131158.77430000028,2574667.1037999936
2019-04-30,2019-04-30,50110690,698052.7299000008,145244.15450000088,2789431.763900017
2019-05-31,2019-05-31,50110690,742719.300699997,142068.10199999946,3026711.0205000155
2019-06-30,2019-06-30,50110690,713441.4295000029,129247.41789999999,2800688.655199986
2019-07-31,2019-07-31,50110690,739379.2812999978,152899.78929999925,2843804.8683999786
2019-08-31,2019-08-31,50110690,793273.0393000036,143101.04129999998,2767613.081700002
2019-09-30,2019-09-30,50110690,724593.1059000032,115371.58729999988,2334569.227400007
2019-10-31,2019-10-31,50110690,738059.0304999986,136805.48970000024,2919444.1809999933
2019-11-30,2019-11-30,50110690,738007.1838000021,127465.02800000033,2722285.0817999956
2019-12-31,2019-12-31,50110690,804345.4219000011,136301.37040000057,2606541.324400001
2020-01-31,2020-01-31,50110690,798488.9249999986,132037.84479999964,2776364.7375999885
2020-02-29,2020-02-29,50110690,823863.6991999972,155288.67060000123,1821591.7618999965
2020-03-31,2020-03-31,50110690,881422.0809000045,126350.69269999959,1546795.1751000055
2020-04-30,2020-04-30,50110690,848589.4857000032,127222.37770000043,1664052.0827999946
2020-05-31,2020-05-31,50110690,868668.5666999974,104784.36370000076,2078813.5605999995
2020-06-30,2020-06-30,50110690,803401.2785000056,111873.48759999998,2308675.0344
2020-07-31,2020-07-31,50110690,827515.7410000024,123211.77279999985,2594246.476799994
2020-08-31,2020-08-31,50110690,858044.6152000031,118872.70179999994,2878453.095399988
2020-09-30,2020-09-30,50110690,790908.895500001,132613.80100000018,1944225.960699996
2020-10-31,2020-10-31,50110690,820870.4575000023,126944.55210000007,2403162.6533000004
2020-11-30,2020-11-30,50110690,846686.3071000004,133964.83600000065,2281498.4019999793
2020-12-31,2020-12-31,50110690,918873.5645999978,155850.6473000001,1528991.0542999941
2021-01-31,2021-01-31,50110690,962323.8577999991,138457.63180000003,1510051.994999995
2021-02-28,2021-02-28,50110690,888202.5745000021,109902.91759999975,1679551.601399998
2021-03-31,2021-03-31,50110690,888710.9666000004,129368.6575999997,1949298.9199999953
2021-04-30,2021-04-30,50110690,898864.949499996,128639.7764000002,2106606.993500001
2021-05-31,2021-05-31,50110690,936716.3616999976,135187.8860999996,2256662.6138999998
2021-06-30,2021-06-30,50110690,875792.8672999942,125774.85990000033,2310941.149000003
2018-01-31,2018-01-31,50130250,11384549.808099937,628118.1967000021,4323924.5278000105
2018-02-28,2018-02-28,50130250,10286379.942399964,477967.3700999996,3744185.464199979
2018-03-31,2018-03-31,50130250,10818296.465900041,570860.7564999971,4294809.1694999905
2018-04-30,2018-04-30,50130250,10666452.39640005,739253.1779000068,4515790.671200019
2018-05-31,2018-05-31,50130250,11130042.0029,769825.3588999915,4603272.496800012
2018-06-30,2018-06-30,50130250,10659498.891800014,732957.7400999999,4019471.5141999964
2018-07-31,2018-07-31,50130250,10643476.33850004,716950.4579999999,3856346.0619999995
2018-08-31,2018-08-31,50130250,10925671.078099927,705164.4609999998,4746164.399300032
2018-09-30,2018-09-30,50130250,10793233.607000044,704821.1857999966,4607364.70199999
2018-10-31,2018-10-31,50130250,11255791.754700005,707227.1566000013,4474247.778700022
2018-11-30,2018-11-30,50130250,10806238.19299994,745588.4737999968,4260212.88140004
2018-12-31,2018-12-31,50130250,11176133.200900044,745089.454599996,3954276.848800013
2019-01-31,2019-01-31,50130250,11330822.55500001,710069.5149000037,4592696.530599989
2019-02-28,2019-02-28,50130250,10216592.235400029,552737.0611000021,4156314.3350999854
2019-03-31,2019-03-31,50130250,11162724.893000001,640643.3418000008,4629989.692599963
2019-04-30,2019-04-30,50130250,10782376.251600012,803755.6555000017,4557174.875000025
2019-05-31,2019-05-31,50130250,11307277.323900018,904336.9350000004,5130230.180300055
2019-06-30,2019-06-30,50130250,10781943.419200003,877100.0532000001,4147434.6071999953
2019-07-31,2019-07-31,50130250,10846331.886400012,898026.0508000056,4064403.9098999873
2019-08-31,2019-08-31,50130250,11236998.028099978,852026.9528000025,4989894.905700013
2019-09-30,2019-09-30,50130250,11224343.474700015,786168.5128999983,4307954.763500042
2019-10-31,2019-10-31,50130250,11616790.462299995,809312.9637000052,4540828.53849998
2019-11-30,2019-11-30,50130250,11404504.311200038,907426.8196000003,4571168.943300018
2019-12-31,2019-12-31,50130250,11703344.990700008,834429.5336999976,4174080.9467999903
2020-01-31,2020-01-31,50130250,11975251.84300002,712434.8668000018,4589589.615299946
2020-02-29,2020-02-29,50130250,11774577.56109997,708439.1188999964,3687116.5019000303
2020-03-31,2020-03-31,50130250,12843490.714900028,750254.4982999972,3887716.398900002
2020-04-30,2020-04-30,50130250,12483510.509699924,704434.6456000035,3916378.5038000145
2020-05-31,2020-05-31,50130250,12786833.873199966,758018.1248999953,4506299.660699987
2020-06-30,2020-06-30,50130250,12259171.794799998,779992.1952000039,4032859.6474999976
2020-07-31,2020-07-31,50130250,12483693.413499964,931960.9843000006,4151403.371099987
2020-08-31,2020-08-31,50130250,12630892.217000015,797004.3322999903,4981731.822400037
2020-09-30,2020-09-30,50130250,12674438.155600037,753489.7193999966,4494053.695300022
2020-10-31,2020-10-31,50130250,13273736.943800082,734583.7932999955,5292098.033099982
2020-11-30,2020-11-30,50130250,13027664.94229999,859374.2617,4766097.731399992
2020-12-31,2020-12-31,50130250,13717995.460399948,872007.5171999964,4485291.638399958
2021-01-31,2021-01-31,50130250,14114604.87620001,779505.342000005,5041806.080299985
2021-02-28,2021-02-28,50130250,12823722.148900071,706861.0591000015,4623253.98779999
2021-03-31,2021-03-31,50130250,13745379.050100029,827368.0928999989,5444506.21669999
2021-04-30,2021-04-30,50130250,13496944.291400015,919907.5806000002,5453484.897300047
2021-05-31,2021-05-31,50130250,14137649.20290003,879709.1688000055,6032986.299500027
2021-06-30,2021-06-30,50130250,13455516.456600009,846932.5788000005,5025836.48089999
2018-01-31,2018-01-31,50130253,8648312.39489996,692442.8750999979,5555026.675900004
2018-02-28,2018-02-28,50130253,7814940.614200006,591702.7963999996,4174079.969299978
2018-03-31,2018-03-31,50130253,7959488.163700041,607714.6252000006,4619524.734999981
2018-04-30,2018-04-30,50130253,7654732.245900022,717997.5558000046,5119910.528300012
2018-05-31,2018-05-31,50130253,7866431.5451000035,689574.593999995,5332134.0521000335
2018-06-30,2018-06-30,50130253,7737987.192399989,696497.2348999998,4818615.81940008
2018-07-31,2018-07-31,50130253,8184283.102700015,756375.2729999989,5076703.53589998
2018-08-31,2018-08-31,50130253,8367300.9852999775,709920.7845999977,5217441.745600054
2018-09-30,2018-09-30,50130253,7887763.427099988,597441.8861999939,4897825.949900003
2018-10-31,2018-10-31,50130253,8126342.414799973,648902.6434999997,5269651.528000002
2018-11-30,2018-11-30,50130253,8097248.727299984,723973.4569000014,5201998.774700008
2018-12-31,2018-12-31,50130253,8755017.07489997,757088.1897000045,4970186.4832999855
2019-01-31,2019-01-31,50130253,8980016.31170003,726416.6936999975,5746081.271499991
2019-02-28,2019-02-28,50130253,8017415.623300005,623527.2279999993,4794952.537700026
2019-03-31,2019-03-31,50130253,8417364.320900017,693674.9086000012,4718696.908300004
2019-04-30,2019-04-30,50130253,8224511.182400021,759370.1779000033,5207866.275500024
2019-05-31,2019-05-31,50130253,8423807.984400025,796541.4610000037,5361715.465500004
2019-06-30,2019-06-30,50130253,8269968.244999992,698768.7949999998,4907697.070700023
2019-07-31,2019-07-31,50130253,8712787.877299977,758997.9388000089,5469932.647799976
2019-08-31,2019-08-31,50130253,8779658.734900035,685678.7025000012,5833114.687000019
2019-09-30,2019-09-30,50130253,8351257.28590006,642047.9468999992,4506211.404199984
2019-10-31,2019-10-31,50130253,8500417.008099977,676052.1035000061,5360975.60430001
2019-11-30,2019-11-30,50130253,8496523.532799989,806370.5223000073,5157209.851400002
2019-12-31,2019-12-31,50130253,9054027.144400023,830668.1105999972,5670459.940999979
2020-01-31,2020-01-31,50130253,9202802.249500047,769631.9928000042,6161090.571899996
2020-02-29,2020-02-29,50130253,8943169.143500024,654498.647299994,3768263.0464000027
2020-03-31,2020-03-31,50130253,9724063.059099963,742883.2962999954,3924304.305600012
2020-04-30,2020-04-30,50130253,9359457.99250002,727588.9172000022,3887266.0366999954
2020-05-31,2020-05-31,50130253,9710822.819099963,729988.9299999961,4479753.4777000295
2020-06-30,2020-06-30,50130253,9181842.561299985,672358.9102999975,4102197.954600044
2020-07-31,2020-07-31,50130253,9586987.74410003,772089.8185000031,4777363.384299987
2020-08-31,2020-08-31,50130253,9900980.58300005,777654.3918999986,5603051.574299988
2020-09-30,2020-09-30,50130253,9806473.705099985,744974.424799998,4076293.1258000047
2020-10-31,2020-10-31,50130253,9993377.716899961,756189.0016000035,5440869.257300006
2020-11-30,2020-11-30,50130253,10015488.432700045,877512.6620000005,5783119.870100073
2020-12-31,2020-12-31,50130253,11005300.04309996,940890.7371999908,5236517.885400009
2021-01-31,2021-01-31,50130253,11369787.704900008,798312.7679000071,4705814.840599989
2021-02-28,2021-02-28,50130253,10056155.096500015,685954.7344000009,4725318.5103999935
2021-03-31,2021-03-31,50130253,10326119.772000039,813326.6561000037,5049473.357100014
2021-04-30,2021-04-30,50130253,10012433.812500011,858669.8826000022,5562186.402199967
2021-05-31,2021-05-31,50130253,10582166.666200018,861573.3530000015,5775717.841899988
2021-06-30,2021-06-30,50130253,10255528.083700065,820632.1659999968,5529139.605800008
2018-01-31,2018-01-31,50130259,8320284.057000003,573835.3397999953,6437132.443000023
2018-02-28,2018-02-28,50130259,7623822.080200008,477859.4088999977,5189906.992399951
2018-03-31,2018-03-31,50130259,8058749.264600018,537123.5913999953,5812441.681100015
2018-04-30,2018-04-30,50130259,7972026.337499986,586189.257700003,6782138.612199971
2018-05-31,2018-05-31,50130259,8201045.124000018,638968.4830999966,7002571.006899978
2018-06-30,2018-06-30,50130259,7947566.301300015,651918.8317000031,6198068.343400009
2018-07-31,2018-07-31,50130259,8331859.103700003,687709.2094000023,6967009.291099978
2018-08-31,2018-08-31,50130259,8775394.442500016,639249.9131999942,7539019.014700006
2018-09-30,2018-09-30,50130259,8261529.602000025,603526.9056000002,6401446.313200018
2018-10-31,2018-10-31,50130259,8469067.335999992,704167.4508000049,6474915.099499991
2018-11-30,2018-11-30,50130259,8127513.5097999545,675248.802199999,5277662.297800022
2018-12-31,2018-12-31,50130259,8536948.526899992,728387.0675999972,5526509.367800011
2019-01-31,2019-01-31,50130259,8609966.82530005,719498.3866000059,6553841.717400024
2019-02-28,2019-02-28,50130259,7716502.718699969,547569.2412000034,6234031.450199981
2019-03-31,2019-03-31,50130259,8388544.603999973,700480.3714000003,6149479.47319996
2019-04-30,2019-04-30,50130259,8303770.679200021,696191.8661000009,6449427.594499995
2019-05-31,2019-05-31,50130259,8503631.17720003,712895.4524000055,7022929.013600069
2019-06-30,2019-06-30,50130259,8233838.416100038,691796.3894000024,6175919.403899982
2019-07-31,2019-07-31,50130259,8560554.652200013,733988.1752000024,7028027.213199981
2019-08-31,2019-08-31,50130259,8766603.401900012,745356.9772000063,8031312.012600004
2019-09-30,2019-09-30,50130259,8401548.512399973,670127.2012999972,5905066.6166
2019-10-31,2019-10-31,50130259,8602440.61089999,737237.3523000022,6921287.008100019
2019-11-30,2019-11-30,50130259,8346210.574499996,709079.999099999,5779316.763300002
2019-12-31,2019-12-31,50130259,8630259.453300022,787739.8058000009,6202470.294599982
2020-01-31,2020-01-31,50130259,8667149.744399948,719821.0395999982,7060275.175100027
2020-02-29,2020-02-29,50130259,8369451.090199998,683606.2881999945,4097973.214599997
2020-03-31,2020-03-31,50130259,9103366.800300002,742056.3443999994,4340030.01289998
2020-04-30,2020-04-30,50130259,8893869.853199983,655252.0599000034,3749515.6613999787
2020-05-31,2020-05-31,50130259,8967877.158699999,645424.8595999941,5109585.408100029
2020-06-30,2020-06-30,50130259,8607007.844799979,706614.3580999959,4956978.061200024
2020-07-31,2020-07-31,50130259,8919308.623300025,793742.0404000003,6046510.588299994
2020-08-31,2020-08-31,50130259,9309322.314300036,827844.2657000006,7553686.685599991
2020-09-30,2020-09-30,50130259,9248041.524099983,758036.0411000036,4892509.9885999905
2020-10-31,2020-10-31,50130259,9537325.642899979,732290.3037999998,6271868.3789000455
2020-11-30,2020-11-30,50130259,9438856.324600015,779994.7460999973,6649970.722800014
2020-12-31,2020-12-31,50130259,10159516.464099977,822982.411199997,4789100.8689000085
2021-01-31,2021-01-31,50130259,10576131.716300024,697829.2634000012,4541687.130300005
2021-02-28,2021-02-28,50130259,9493843.266900005,599437.5447999983,5823054.751099991
2021-03-31,2021-03-31,50130259,10021236.9759,741079.5583000003,6248080.156399998
2021-04-30,2021-04-30,50130259,9941083.53050003,744435.7236000063,6891548.870700048
2021-05-31,2021-05-31,50130259,10251626.460300013,725994.0723000028,7155187.07080001
2021-06-30,2021-06-30,50130259,9884447.729599997,695992.2182999932,6914168.936199986
2018-01-31,2018-01-31,50130310,8802278.417100044,1526284.5218000012,6870769.522600007
2018-02-28,2018-02-28,50130310,8362025.412800051,1245509.3026999976,5600192.521399982
2018-03-31,2018-03-31,50130310,9067843.045799997,1323874.126500002,6385304.848799971
2018-04-30,2018-04-30,50130310,9299791.98009994,1555585.0228999895,6893396.867200015
2018-05-31,2018-05-31,50130310,9721034.292699987,1578777.8839000093,7128665.271800027
2018-06-30,2018-06-30,50130310,8439379.031099988,1392987.3472000002,6310344.074800024
2018-07-31,2018-07-31,50130310,7494713.697700032,1234781.6687000021,6634209.188499973
2018-08-31,2018-08-31,50130310,7960750.870000006,1332842.800900006,8900970.192599999
2018-09-30,2018-09-30,50130310,8824213.238800008,1591137.0838999997,6111615.071099977
2018-10-31,2018-10-31,50130310,9645375.436300011,1490116.4076000084,6494322.511700032
2018-11-30,2018-11-30,50130310,9578154.453499978,1493316.0487999956,5729177.248000008
2018-12-31,2018-12-31,50130310,9237334.236400034,1289852.171900004,5878908.239799962
2019-01-31,2019-01-31,50130310,9335816.828800019,1666587.7145000051,6952858.452700031
2019-02-28,2019-02-28,50130310,8792193.481700033,1218783.272299999,6153133.557200024
2019-03-31,2019-03-31,50130310,9968781.071500022,1466007.2321000048,6330362.197100022
2019-04-30,2019-04-30,50130310,9570187.5445,1306239.9848000023,6685401.349899981
2019-05-31,2019-05-31,50130310,10234842.509199962,1625430.574900019,7402010.566000038
2019-06-30,2019-06-30,50130310,8989093.24210003,1275958.615800009,6660593.848800043
2019-07-31,2019-07-31,50130310,8173571.770399991,1128114.770400005,7462974.890400003
2019-08-31,2019-08-31,50130310,8594836.94219999,1202163.745,9989781.466299936
2019-09-30,2019-09-30,50130310,9535862.400199985,1323763.3952000043,6424714.757099993
2019-10-31,2019-10-31,50130310,10097153.068800043,1422306.0547999882,7363765.851099976
2019-11-30,2019-11-30,50130310,10352416.436200004,1534229.3560999986,6769512.181099999
2019-12-31,2019-12-31,50130310,10075033.919899961,1360121.1369999861,6788006.616800025
2020-01-31,2020-01-31,50130310,9506050.194400053,1450240.0123999948,7307869.039599968
2020-02-29,2020-02-29,50130310,9910871.63090003,1343073.9297000011,4939669.397499982
2020-03-31,2020-03-31,50130310,10026817.892100045,1092721.759199998,4800230.305199987
2020-04-30,2020-04-30,50130310,9650580.598800007,908262.9685999973,4758360.151200012
2020-05-31,2020-05-31,50130310,9897921.745800016,970027.4223999981,6459341.770200027
2020-06-30,2020-06-30,50130310,9149035.015800046,1150687.2782000026,6666469.871399953
2020-07-31,2020-07-31,50130310,8941487.166300006,1243976.3715000013,7518310.105300013
2020-08-31,2020-08-31,50130310,9383808.829000046,1176282.0932999966,10060694.139000019
2020-09-30,2020-09-30,50130310,10262931.291499944,1435515.4975000042,6599688.571199997
2020-10-31,2020-10-31,50130310,11051822.050999964,1345970.8174000087,8295222.617200013
2020-11-30,2020-11-30,50130310,10904791.074299976,1475324.377800005,8326292.908100019
2020-12-31,2020-12-31,50130310,11426687.964599969,1449858.958899993,6319771.407500004
2021-01-31,2021-01-31,50130310,11406732.842899987,1339665.8622999974,6198285.318399972
2021-02-28,2021-02-28,50130310,10495924.410000028,1071839.4164999984,6911452.404700005
2021-03-31,2021-03-31,50130310,11462002.916699963,1472889.880399997,7753594.115000014
2021-04-30,2021-04-30,50130310,11257090.203799963,1599859.9292999895,8252150.785600027
2021-05-31,2021-05-31,50130310,12011979.426800027,1791323.5080000071,9058431.173000019
2021-06-30,2021-06-30,50130310,10704229.33220007,1525536.5199999956,8505496.1127
2018-01-31,2018-01-31,50130320,5927771.256899986,539548.4784999987,4182110.8653999944
2018-02-28,2018-02-28,50130320,5318479.474199973,447822.9478999995,3453445.285200007
2018-03-31,2018-03-31,50130320,5802361.145899988,497686.70649999916,4207917.589800004
2018-04-30,2018-04-30,50130320,5781071.955100021,729919.8134999999,5046102.774500021
2018-05-31,2018-05-31,50130320,5949210.346699967,781127.5951999945,4971678.249700022
2018-06-30,2018-06-30,50130320,5819739.020600004,717348.7436000016,4521935.940700005
2018-07-31,2018-07-31,50130320,5988228.899100013,721702.9676999938,4817982.792699968
2018-08-31,2018-08-31,50130320,6076680.639500035,695100.4351999939,5109986.907299997
2018-09-30,2018-09-30,50130320,5658206.971199993,614241.810999992,4446207.3369
2018-10-31,2018-10-31,50130320,5937238.285200019,649354.1943999985,4574154.285199996
2018-11-30,2018-11-30,50130320,5774169.010599988,642810.0869999981,4040154.1351999706
2018-12-31,2018-12-31,50130320,6062130.466000034,658452.0077000037,3867340.9466000046
2019-01-31,2019-01-31,50130320,6028387.276699952,612464.4634999997,4108068.4487000154
2019-02-28,2019-02-28,50130320,5405487.095199996,491172.9208000037,3805172.6429000036
2019-03-31,2019-03-31,50130320,5887072.225999994,558736.3656999996,4291872.033199969
2019-04-30,2019-04-30,50130320,5858774.22830004,698857.3657999992,4932171.767000006
2019-05-31,2019-05-31,50130320,6171243.798399977,770515.4953999998,4756669.933299978
2019-06-30,2019-06-30,50130320,6013400.4457,709652.9893000014,4416516.663999995
2019-07-31,2019-07-31,50130320,6312727.7700000005,699860.0635000019,4755969.503000024
2019-08-31,2019-08-31,50130320,6463269.557799978,659355.281000002,5081923.466900004
2019-09-30,2019-09-30,50130320,6200734.370299974,593405.3455999983,3934782.6402999894
2019-10-31,2019-10-31,50130320,6330185.212299976,686146.3385999998,4619345.695099985
2019-11-30,2019-11-30,50130320,6307237.173299967,694789.1984999957,4254886.349200033
2019-12-31,2019-12-31,50130320,6689760.666899986,702764.4531999995,4109780.3750000237
2020-01-31,2020-01-31,50130320,6566597.264500002,661832.9522000006,4382401.905899998
2020-02-29,2020-02-29,50130320,6387732.164899963,543458.7703000002,2686401.401799996
2020-03-31,2020-03-31,50130320,6949235.924800002,613510.316599998,2828745.9920999776
2020-04-30,2020-04-30,50130320,6841293.640500004,558553.9579999989,2831234.516299982
2020-05-31,2020-05-31,50130320,7000977.613900024,607865.363299994,3446491.6577000027
2020-06-30,2020-06-30,50130320,6834889.692799963,583317.4966000008,3528993.6479999907
2020-07-31,2020-07-31,50130320,7054008.5189999705,788947.2939000083,3847100.4130999683
2020-08-31,2020-08-31,50130320,7180158.984599982,695901.0357999982,4664354.885700027
2020-09-30,2020-09-30,50130320,6903772.083700003,622944.3232000038,3185779.105600005
2020-10-31,2020-10-31,50130320,7107284.683499965,625634.853100001,4406625.159000008
2020-11-30,2020-11-30,50130320,7135371.76250002,710516.2897999971,4537696.366899993
2020-12-31,2020-12-31,50130320,7623379.28360003,689656.4255000001,3388882.14739999
2021-01-31,2021-01-31,50130320,7811421.515199982,599178.2913000024,3126831.1804999984
2021-02-28,2021-02-28,50130320,6922540.826199962,460986.67570000124,3697722.1442000456
2021-03-31,2021-03-31,50130320,7482393.160600015,584405.0837999977,4259617.495299981
2021-04-30,2021-04-30,50130320,7381851.4816999715,779743.094800004,4621504.731699975
2021-05-31,2021-05-31,50130320,7648339.060300025,722526.5798000009,4627224.28649999
2021-06-30,2021-06-30,50130320,7438818.789799982,650397.1216000037,4518580.21009999
2018-01-31,2018-01-31,50130510,1249305.4449999977,67973.0541000002,1383302.4128999955
2018-02-28,2018-02-28,50130510,1160905.3749999974,69404.58159999986,1094433.5458999912
2018-03-31,2018-03-31,50130510,1146825.7780000016,79414.10570000017,1033357.5367000073
2018-04-30,2018-04-30,50130510,1159976.4344999974,72832.76910000021,1172436.5709999986
2018-05-31,2018-05-31,50130510,1228282.851600001,78800.46919999995,1217139.7061000061
2018-06-30,2018-06-30,50130510,1176986.165899996,83803.7972999999,1151869.2692000004
2018-07-31,2018-07-31,50130510,1233914.5977000017,93843.09440000006,1220233.9921000106
2018-08-31,2018-08-31,50130510,1266033.3150999988,105318.64880000064,1398753.8238999927
2018-09-30,2018-09-30,50130510,1211369.8798000019,77197.96480000015,1135820.6422999967
2018-10-31,2018-10-31,50130510,1180634.4330999968,89613.59080000041,1138315.2373999904
2018-11-30,2018-11-30,50130510,1131291.8047999986,83457.95269999978,1028564.0504999977
