base_date,emd_cd,korean_resd,korean_work,korean_visit,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
1397,2019-04-30,50130570,11254646.295899928,1248067.7896999891,4882387.752499983,202018.1350000003,16243.846700000016,108327.68030000014,54136.930099999416,11611,655,11216,639,535.3733333333333,18329975.286666665,313.2331288343558,9973801.674846623,11882,32622800
1398,2019-05-31,50130570,11547248.762499996,1347854.5180000034,5106096.136200022,180802.2059999997,18733.98980000001,110133.61220000003,75253.41670000124,11641,654,11224,632,561.8322580645162,19349444.232258067,317.32941176470587,10432482.370588236,35644,81200750
1399,2019-06-30,50130570,11321770.101399995,1295255.176199994,4695274.135900016,166490.4343,8686.487700000014,118156.98599999973,73151.51159999918,11670,655,11222,638,571.96,19140365.85333333,325.32098765432096,10024854.75925926,47193,103689750
1400,2019-07-31,50130570,11947233.546700038,1206469.9294000098,5349726.0303000165,179492.96300000141,11225.613400000002,118268.82900000055,93833.5959999998,11667,646,11217,629,602.6193548387097,19573203.96129032,333.41566265060237,10237069.439759037,59933,135774149
1401,2019-08-31,50130570,12111518.209199982,1144686.245099995,5304205.360299983,160800.37570000035,10394.835899999982,121253.82829999967,101545.02120000008,11701,649,11247,630,601.8903225806451,20541821.006451614,339.24705882352936,10781652.141176473,61215,134502400
1402,2019-09-30,50130570,11642858.129499968,1056587.114300001,4783122.6342000095,158776.1691999998,13814.431900000032,100417.24140000055,76157.29370000014,11736,648,11287,630,552.7666666666668,20674848.266666666,298.7696969696969,9302532.466666667,58112,125995299
1403,2019-10-31,50130570,11967501.619700026,1206092.8330999971,5060561.333399999,176830.6702,10832.755999999996,104139.60580000037,82439.94919999951,11761,650,11300,623,557.4516129032259,18687030.16129032,338.73939393939395,10442943.387878787,54550,114124900
1404,2019-11-30,50130570,11947548.646100018,1265194.9057000007,4814937.047399976,167123.5084000007,13768.019299999998,96092.21940000019,75146.56890000039,11775,651,11329,625,542.2733333333333,18568462.05333333,326.57142857142856,10494818.267080743,50938,116633800
1405,2019-12-31,50130570,12490687.090399945,1242526.2830999952,5190315.747399942,172381.07849999995,8951.608299999965,99278.95859999984,99354.42179999963,11777,650,11341,621,556.5741935483871,19761143.26451613,322.96385542168673,10965316.439759037,49347,123632700
1406,2020-01-31,50130570,12673141.91949997,1083261.3052000066,5657363.843799993,179597.77600000374,8456.564000000037,105328.31330000264,63260.91170000019,11787,650,11350,621,548.8387096774194,21751123.36129032,319.57407407407413,10230869.197530864,49731,132288450
1407,2020-02-29,50130570,12417629.240800016,840032.9363000006,4277858.7738000285,184943.88940000013,8155.252799999921,92732.10550000255,36758.50720000029,11800,650,11336,620,523.0965517241381,18591835.43448276,306.0331125827815,9384543.238410596,46334,122315350
1408,2020-03-31,50130570,13454005.35880006,899481.8712000014,4454620.419100031,183763.886999998,15059.52249999981,139826.04960000305,8594.893199999951,11826,639,11361,606,559.8064516129032,19812280.16129032,317.43506493506493,9495905.097402597,49689,122303100
1409,2020-04-30,50130570,12959358.86340001,795340.0621000008,4236590.041300002,183852.93749999988,9602.920599999996,107623.3780000008,6157.272300000065,11821,635,11358,604,577.98,20104759.51333333,342.2450331125828,10026242.046357617,46209,107296750
1410,2020-05-31,50130570,13139223.549799955,815454.7732000025,4718068.153600005,183292.08829999945,9223.124999999996,111976.21219999973,380.85840000000235,11833,622,11352,593,586.1741935483869,22646589.72903226,355.82822085889575,11537346.055214725,52324,120417978
1411,2020-06-30,50130570,12450720.622600004,925296.7267000042,4999482.44209997,183202.12039999987,10808.527500000017,123813.99319999946,634.3792000000058,11827,616,11339,586,574.06,21141206.26,332.23076923076917,10065628.25,53363,121853705
1412,2020-07-31,50130570,12951217.61929998,1369915.7252000007,5123769.653700013,213083.37080000047,15586.173500000012,109340.46779999963,1003.6019999999913,11866,598,11349,576,585.1032258064516,22569754.4,339.8125,10665177.85,53571,114230800
1413,2020-08-31,50130570,13263961.005300075,1196076.9460000072,5176398.820799995,183096.75550000087,14996.358499999993,112784.29140000045,1321.5439000000003,11861,589,11341,561,648.3096774193548,23815304.07741936,366.51592356687894,11430300.140127387,56313,115116700
1414,2020-09-30,50130570,12936293.044900006,956852.7135000004,4758278.331899972,184171.1228000012,7746.566899999909,98192.44160000027,1415.383699999977,11884,568,11374,539,658.3733333333333,26968989.38666667,334.7266666666667,9897608.926666666,50515,98116600
1415,2020-10-31,50130570,13132444.709599955,1041228.3256000008,5301834.331300002,191334.05019999944,6619.8484999998445,124986.09280000061,1931.467699999992,11876,542,11357,505,584.2,21494708.683870967,353.26923076923083,10949529.01923077,46279,93397850
1416,2020-11-30,50130570,13240189.43860003,1170093.5760000043,5433018.818400015,189216.5858999996,12139.101100000024,123561.33320000043,962.9188000000045,11890,518,11347,482,607.9733333333334,22195398.46,349.28289473684214,10661275.375,39548,88411450
1417,2020-12-31,50130570,14172462.639900004,1167717.4473000062,4833960.049300011,215811.4261999996,8788.7138,136502.59690000108,1191.6483999999866,11882,512,11351,477,638.5354838709677,22741256.329032253,309.5657894736842,8903124.782894736,45999,106031300
1418,2021-01-31,50130570,14759441.37089987,991468.9843000051,5048015.563899966,237324.76710000413,20877.579400000206,149367.3398000057,314.56469999999774,11853,508,11334,471,628.8193548387097,22650016.670967747,290.3157894736842,8028638.921052633,45790,107302450
1419,2021-02-28,50130570,13197833.47020006,795204.1816000014,5018058.936899973,217497.066800005,18901.056100000213,115380.92140000025,437.83749999999606,11899,491,11320,460,613.7857142857142,23933851.057142854,299.54676258992805,8901177.956834532,43531,103601250
1420,2021-03-31,50130570,13677272.81509991,933143.2080000031,5691570.429799976,201865.48210000017,22801.721899999917,132188.4069000008,869.6610999999922,11875,487,11328,455,609.1677419354838,22192862.509677414,310.0705128205128,9234797.205128206,44732,101916400
1421,2021-04-30,50130570,13180548.224399954,1274259.891000007,5287037.37200001,204631.7597000009,21322.17589999999,119752.70759999935,665.9662999999891,11872,474,11321,437,629.32,22318851.18,323.2582781456954,9457809.31125828,43687,93011250
1422,2021-05-31,50130570,13904573.639100006,1198367.8593999955,5281083.022600062,234067.68699999532,14660.821099999863,108506.87149999962,1084.3049999999994,11896,469,11308,438,639.1677419354838,22975430.28387097,325.125,9611629.296052633,46424,94027400
1423,2021-06-30,50130570,13296235.346899988,1064295.481900002,5272627.7774999635,218256.62460000048,15896.581600000134,98430.38830000152,1918.93400000001,11889,461,11316,431,648.4666666666667,22561134.84666667,299.90849673202615,8741878.666666666,46479,86524400
1424,2018-01-31,50130580,3590031.924600006,231983.09239999962,2423403.996100014,45240.2122,2947.0133,60846.384599999954,132827.07229999974,5335,66,5302,61,216.59183673469386,8757305.986394558,142.98125,4822257.25,15597,47230450
1425,2018-02-28,50130580,3278590.713100008,175094.28530000028,2124887.3920000033,52380.645899999974,5145.638599999998,54761.21080000002,108938.8103000002,5344,66,5322,57,213.02919708029202,9780524.715328468,137.92198581560282,4664790.7375886515,15013,45843500
1426,2018-03-31,50130580,3245183.2177999993,207383.43899999963,2334616.161500001,56677.29679999994,1569.2363000000016,100355.69499999957,168196.63130000274,5340,70,5328,56,222.98,9278788.06,146.66666666666666,4898200.685534591,16243,48582800
1427,2018-04-30,50130580,3083295.3377000014,268537.0538000005,2100199.493700016,59674.70810000009,388.7936,59112.41129999983,105402.01640000043,5332,67,5312,56,226.51677852348996,9179684.838926174,151.55194805194805,4903701.246753247,15485,44080700
1428,2018-05-31,50130580,3262766.1465000007,281880.0040000011,2205927.113100001,62952.69069999997,2186.056500000001,49586.331899999925,101567.16479999936,5338,69,5309,53,245.85526315789474,9947391.296052633,162.29746835443038,5546880.462025316,16979,44875250
1429,2018-06-30,50130580,3215017.3099999963,261348.4599,2026983.9928000008,57646.356400000215,1358.8036999999986,36875.8454000001,102068.16209999977,5341,69,5300,56,246.3918918918919,9769045.783783784,162.2980132450331,5466089.337748344,17531,45915250
1430,2018-07-31,50130580,3297296.6871000086,276103.429399999,2191038.3441000027,47795.192300000075,132.93140000000002,22054.485000000033,5544.102200000032,5344,67,5291,57,251.3741935483871,10565357.29032258,171.1139240506329,5373511.113924052,21064,53264700
1431,2018-08-31,50130580,3330309.3732000208,237048.51740000106,2221083.7003999883,36044.5921,4994.583999999997,29179.454100000123,10095.34380000011,5328,67,5294,55,257.7225806451613,10240538.361290324,176.3184713375796,5672704.114649681,21462,52265950
1432,2018-09-30,50130580,3177044.2430000096,226191.82039999962,2279368.4715999947,46471.67960000005,974.5835,23821.58830000001,27284.584400000338,5341,68,5287,59,251.45205479452054,11490899.828767125,155.8910256410256,4986559.980769231,20800,48260450
1433,2018-10-31,50130580,3348823.5820000223,271503.246500002,2112142.731099991,51058.45190000003,628.5244999999999,32816.42750000007,29610.134699999864,5331,67,5294,59,234.46710526315792,9804448.52631579,164.08125,5309356.69375,19207,46832100
1434,2018-11-30,50130580,3277148.235300005,290050.67130000144,2060511.245300002,62522.79569999987,1484.0286000000015,28686.39710000004,21812.42060000011,5321,69,5272,59,231.3087248322148,9482662.979865773,163.44303797468353,5110005.424050633,17721,45646500
1435,2018-12-31,50130580,3419346.337999995,289530.2624999988,2229650.846500012,62676.365700000075,2358.970000000002,84631.92900000022,184114.23750000075,5309,68,5261,59,222.41935483870967,9891038.103225807,165.7290322580645,5506218.193548387,17939,49404600
1436,2019-01-31,50130580,3494285.6441999967,233092.21040000094,2599837.219000004,72649.93029999975,5172.237399999997,144788.07680000179,177326.62120000157,5284,66,5239,58,218.14838709677417,9662321.825806452,165.95679012345678,5622983.820987654,14060,40390200
1437,2019-02-28,50130580,3136673.5473999917,204777.53750000006,2252010.7288999883,56899.33410000026,10881.233300000004,133426.6479000003,128448.13540000141,5284,61,5216,55,217.84285714285718,9600537.05,150.20945945945942,4888026.743243244,8893,23934350
1438,2019-03-31,50130580,3362827.758000009,216330.06919999977,2416642.0438000173,77049.29100000017,4230.005200000003,178698.74410000094,256301.7073999965,5274,62,5200,52,223.44516129032257,9503300.4,160.31612903225806,5246305.567741935,5778,14023750
1439,2019-04-30,50130580,3197800.7601999906,267068.37959999905,2268226.5939999833,71031.15229999977,6165.415400000007,115972.25670000045,223596.74790000293,5265,64,5206,55,230.78,9393612.293333333,158.14935064935062,5171975.435064935,5789,13657550
1440,2019-05-31,50130580,3297751.9042999838,300830.32810000057,2352855.2870999845,68877.62680000017,10645.952,136059.76410000032,91507.7580999994,5276,65,5202,62,250.03225806451616,11169931.361290324,171.50967741935483,5574519.070967742,15830,38787050
1441,2019-06-30,50130580,3368135.6347000045,290219.8614999998,2274067.6362,100516.6798999998,15043.059300000012,100457.25930000024,367882.70779999776,5303,60,5197,64,252.53691275167785,10215818.98657718,175.75675675675674,5515869.1959459465,18250,44145400
1442,2019-07-31,50130580,3553832.624299995,280796.87309999904,2418248.7368000033,47499.02539999993,1159.4396000000004,68966.22840000031,321148.96210000274,5309,58,5196,63,264.4,10039041.574193548,172.7151898734177,5381348.436708861,21594,52257450
1443,2019-08-31,50130580,3693047.2708,234592.60159999988,2448321.609800013,43849.93620000003,2969.438900000002,141428.03100000034,354266.2761000047,5299,57,5190,61,278.1298701298701,10572509.2012987,190.4935897435897,6087603.769230769,22292,52004550
1444,2019-09-30,50130580,3473896.272299999,212589.121599999,2316125.2201999854,46207.236199999934,939.1604,99747.3496000004,462391.46940000076,5283,58,5168,63,257.0733333333333,10874547.006666666,161.55128205128202,5246467.038461538,20694,46899350
1445,2019-10-31,50130580,3558471.7216999987,288320.6299000023,2475871.6264999914,51320.94150000018,4384.952199999999,120156.33860000074,663203.498599985,5256,59,5165,66,251.67741935483872,9958296.025806453,175.94375,5472280.71875,19001,42088700
1446,2019-11-30,50130580,3536789.733100015,276746.34279999987,2420806.5987000167,59108.77260000004,4845.882099999996,136767.94040000017,606364.5881999857,5259,59,5177,67,243.13333333333333,9249457.813333333,177.61333333333337,5565119.02,17979,43400700
1447,2019-12-31,50130580,3726125.785400005,337524.5421999992,2620695.780500014,83168.89489999993,7136.187700000005,139848.70809999984,516051.6289999879,5262,59,5171,67,245.23225806451612,9611018.141935484,170.7826086956522,5604966.391304348,17069,44950900
1448,2020-01-31,50130580,3839468.404899989,270283.50430000015,2937464.9224000075,69771.914200001,4548.467499999993,236903.1854000061,301023.4512999981,5290,61,5189,66,241.46451612903226,10716272.470967742,162.75460122699386,5460702.7300613485,15526,43321100
1449,2020-02-29,50130580,3849276.207700017,216408.0315,2305153.2955999942,51725.00850000027,7656.744600000006,176502.0977000012,111535.23530000108,5277,56,5193,64,229.7586206896552,8726336.386206897,151.82758620689654,4802108.372413794,14629,40153050
1450,2020-03-31,50130580,4265097.882299991,220058.37300000034,2266263.6621999987,75243.54120000178,11740.080899999919,192637.5082000113,198806.41080000345,5261,54,5190,65,241.96774193548384,9707697.41935484,157.5170068027211,4961507.142857143,16255,42033800
1451,2020-04-30,50130580,4091578.174800002,223761.96740000087,2153787.07510001,94279.1674000017,16505.706799999785,132699.75660000302,170575.26250000327,5252,51,5172,64,249.91333333333333,9706923.9,162.98648648648648,5181302.8986486485,15418,37353700
1452,2020-05-31,50130580,4191408.242099993,226730.72110000128,2488422.862399995,95678.19689999991,10695.657899999982,194820.73209999953,11984.469099999937,5267,50,5171,67,270.65161290322584,10624545.64516129,184.3910256410256,5987776.878205127,16819,39287850
1453,2020-06-30,50130580,4002743.680100009,223018.06210000077,2280800.642899996,108603.07900000014,7111.9792000000025,109648.36849999966,10022.262400000003,5256,50,5160,69,262.55333333333334,10794924.306666667,173.98639455782313,5332124.0476190485,17108,39029650
1454,2020-07-31,50130580,4037963.2004999993,331949.3806000003,2383034.5289999875,81920.92599999988,4428.727400000003,68461.50089999972,14475.346699999824,5245,47,5168,72,264.0516129032258,10478681.81935484,167.47096774193545,5337122.703225806,18648,40746100
1455,2020-08-31,50130580,4221143.986699987,280627.4071000002,2454738.4099000026,56371.52499999983,2531.193799999999,98593.59440000034,31980.763800000215,5268,45,5171,71,302.60645161290324,12171070.877419354,184.57142857142856,5781227.831168831,25071,56296100
1456,2020-09-30,50130580,4125248.571000025,262297.4814,2476839.523000014,54167.79289999791,5078.968599999985,194860.57140000106,44458.81110000023,5264,45,5175,72,307.38666666666666,13300860.1,169.1891891891892,5030083.060810811,22303,47293500
1457,2020-10-31,50130580,4265670.978699997,252115.1140000008,2578834.2698000083,75733.26409999735,3316.342800000024,101617.3115000002,46842.82400000003,5318,50,5235,72,274.56129032258065,10686461.81935484,175.1045751633987,5521272.738562091,19742,43249150
1458,2020-11-30,50130580,4445010.045599987,318987.28239999845,2451478.4525,90656.71669999984,5844.6353999999865,80414.24009999997,29849.301299999737,5346,50,5240,74,279.38,10653297.726666668,171.6689189189189,5334412.993243244,15516,35093100
1459,2020-12-31,50130580,4923853.979599998,319171.5131999994,2630402.0835999823,102317.84020000225,3383.5515000000346,220302.51399999828,17140.88830000001,5367,52,5251,76,294.90967741935486,11388016.0,152.48979591836738,4428907.0544217685,15749,40146100
1460,2021-01-31,50130580,5239714.495700007,284911.7527999992,2604309.978900002,83194.08319999845,4084.6573000000208,198225.4608000049,4392.756599999978,5430,54,5313,77,284.2709677419354,11311098.935483873,156.49324324324326,4393445.432432434,16533,42811500
1461,2021-02-28,50130580,4605946.3621000135,229681.0468999997,2312486.8265999947,61283.58500000168,8589.305200000214,129332.1497999984,2948.272699999997,5436,53,5336,75,288.45,11515675.692857144,152.9927536231884,4601817.369565218,16133,42488650
1462,2021-03-31,50130580,4657202.562300005,276320.16539999924,2703633.88179999,56748.06840000005,10880.0318,208085.37179999857,6916.0741999999,5443,53,5314,68,298.22580645161287,10956582.696774194,153.69032258064516,4575434.948387097,17363,43048550
1463,2021-04-30,50130580,4544531.6776999775,369559.998300001,2469589.2167000063,68983.31900000024,10277.547999999986,140623.97319999975,3433.7090999999696,5468,55,5342,72,299.2,11442095.646666665,161.8896551724138,5052236.0,16810,39314300
1464,2021-05-31,50130580,4998609.3336000135,350612.0428999977,2454267.3732000063,66371.02049999683,4859.392999999994,97377.33059999954,3283.581299999924,5487,54,5359,73,312.16129032258067,11479208.077419356,160.6339869281046,4832210.346405229,16953,38265400
1465,2021-06-30,50130580,4845985.522,325613.1381000004,2327083.0312000075,49784.98379999914,6387.572399999982,80387.73539999951,2814.0987000000105,5524,56,5401,73,314.7266666666667,11387703.846666666,163.1631205673759,4546058.709219858,14277,29767600
1466,2018-01-31,50130590,8274240.109700001,810508.4334999962,6600239.215199953,111953.91880000038,10579.48080000001,130811.20370000027,42826.87630000108,6637,95,6836,83,239.8562091503268,9940252.947712418,180.43949044585983,5691991.617834395,21666,57612600
1467,2018-02-28,50130590,7648847.990700021,720864.5769000042,5461917.88599997,110741.20310000039,10689.962700000013,123795.40630000034,46550.894999999924,6678,94,6841,86,229.42335766423358,10650530.583941603,158.33561643835614,5112667.52739726,19252,51722150
1468,2018-03-31,50130590,8541932.377399974,799573.8463999998,5719498.397000001,116958.50799999936,17467.703599999975,115576.88950000008,59130.63469999996,6748,93,6921,89,245.6387096774193,10417381.92903226,192.10897435897442,6018096.846153846,21567,57214850
1469,2018-04-30,50130590,8529881.915,888133.947200002,5726741.228799969,115683.60829999905,13693.88389999999,113736.83349999985,65424.71129999944,6754,94,6933,89,250.2684563758389,10313872.89261745,199.7763157894737,5971483.388157895,21424,55609050
1470,2018-05-31,50130590,8712266.526600018,1009665.2668999976,6130860.877299978,123118.59019999915,13852.34339999997,95381.5183999999,62244.409600000035,6789,91,6954,86,259.1677419354839,10542656.277419357,206.61688311688312,6332522.532467533,22382,53686150
1471,2018-06-30,50130590,8447613.50630001,872680.4189999995,5304444.654999997,105500.57860000039,19097.23329999999,106007.99469999936,87537.70719999885,6815,93,6960,89,268.75333333333333,10892559.733333332,208.3267973856209,6208612.0326797385,22734,52926700
1472,2018-07-31,50130590,8723308.687099995,897142.894300002,6319472.683099971,113213.7587000002,16462.687900000004,121157.32629999939,69828.72219999894,6851,93,7002,92,287.4193548387097,11482940.37419355,224.5,6789048.2207792215,26787,63629950
1473,2018-08-31,50130590,8881012.384399975,900744.6911000016,6712812.871100035,128566.65689999993,19962.160999999982,148029.85389999967,98367.86229999996,6866,97,7002,93,285.23225806451615,11221139.567741936,220.71153846153842,6785477.929487179,26246,60656200
1474,2018-09-30,50130590,8288933.65010001,824514.1315000041,5531030.2387999855,119012.07259999981,27831.458899999976,132017.08249999938,71894.49909999954,6893,101,7010,97,270.74666666666667,12068747.506666666,203.2684563758389,6014729.610738255,23877,50863500
1475,2018-10-31,50130590,8807109.45769999,912489.0915000085,6154593.95820002,136134.21460000126,19437.538,116829.62020000035,238230.99129999714,6911,101,7018,97,262.59090909090907,10018585.597402597,211.14935064935062,6250348.188311689,22438,48485050
1476,2018-11-30,50130590,8521530.451500023,895144.1822999967,5529478.1379000265,135087.6635999995,27462.226199999965,127777.0027,63362.81080000051,6928,100,7021,99,267.0466666666667,9756396.413333334,219.10884353741497,6283333.367346939,21689,50041200
1477,2018-12-31,50130590,9275063.535500024,854756.3205000001,5404547.732599966,159547.0995000001,30865.735600000076,107600.96319999988,63447.3966000006,6936,101,7022,97,270.4805194805195,10624512.344155844,217.48366013071896,6774658.509803923,21606,54002100
1478,2019-01-31,50130590,9195206.819100048,761086.0820999994,6440389.102999982,150424.0607000001,26474.536199999937,173062.75430000006,58875.461799999786,7029,111,7114,99,257.66451612903234,10425836.15483871,209.32051282051282,6163318.544871795,20265,52272200
1479,2019-02-28,50130590,8330716.752900002,651932.6613,5506798.109800018,141529.31500000047,26317.22969999998,128563.68090000018,70496.32600000063,7089,115,7177,99,251.2661870503597,9940248.064748203,211.76978417266184,6325475.417266187,17234,41752800
1480,2019-03-31,50130590,8968106.787899988,766972.224299998,5983301.698600003,155237.0725000007,19269.881799999963,136467.87970000075,80047.02519999981,7120,114,7211,95,262.46451612903223,10062565.632258063,216.71794871794876,6304076.564102564,15630,35447200
1481,2019-04-30,50130590,8868854.316300007,992862.6869999941,5734410.837500017,152937.58390000075,16341.17389999998,142517.8080000009,84202.82599999972,7141,115,7206,94,270.8933333333333,9844635.893333333,237.55862068965519,6936530.496551724,14778,31985850
1482,2019-05-31,50130590,9059495.32220001,1099962.3131000004,6248945.666999977,155299.02790000016,26079.14480000003,115260.27269999954,102205.31240000091,7143,116,7221,94,286.8903225806452,10731324.8,235.20754716981133,7156482.452830189,19665,44419200
1483,2019-06-30,50130590,8644700.363099946,1024811.1545999973,5372173.471600018,132917.65229999932,16067.874900000032,131212.6952999991,114391.73249999965,7105,120,7232,95,289.88666666666666,10517257.226666668,249.70138888888889,7210419.326388889,21529,45993650
1484,2019-07-31,50130590,8848996.822000049,1106245.456700003,6275010.7403000025,144317.3069,6455.953100000005,128653.8975000005,115760.39759999965,7121,117,7235,96,306.81935483870967,11167439.948387098,247.05194805194802,7012514.123376624,27006,61582250
1485,2019-08-31,50130590,9138738.431099962,1058965.8974000006,6632696.965199961,138152.74879999962,6046.277499999991,161507.9232999998,120733.88310000044,7106,118,7240,96,310.56774193548387,11877672.161290325,252.9350649350649,7349036.155844157,27051,60755300
1486,2019-09-30,50130590,8593123.434900032,1007089.1337999995,5105725.732199976,119265.54190000068,5113.931699999999,117818.04920000047,103243.88160000127,7112,125,7241,101,290.96,12115929.553333333,210.0700636942675,6061863.146496817,24430,52395650
1487,2019-10-31,50130590,8874954.146800026,1094180.6580999994,6159223.427499997,130711.37939999964,8653.550600000019,140111.09340000013,173237.46180000124,7115,123,7259,98,280.1935483870968,10662644.787096774,256.02702702702703,7162540.662162162,23606,49536650
1488,2019-11-30,50130590,8744925.393599952,990245.5852000021,5496407.556000006,124861.2957999998,4367.7072999999955,126194.61780000113,131549.79110000053,7113,120,7277,101,285.96666666666664,11111644.0,239.64900662251657,6861307.052980132,22345,50189350
1489,2019-12-31,50130590,9101238.647700015,1015843.2385999992,5682963.852000041,140456.8136000001,4444.802,119055.61119999988,148867.37830000144,7151,116,7292,98,285.2709677419354,10995041.161290323,229.35625,6844884.59375,21921,55227750
1490,2020-01-31,50130590,9134670.452099973,833884.0001000088,6538432.870700004,126545.52220000255,5083.200399999976,112896.63230000125,78985.59980000003,7158,116,7319,99,275.3935483870968,10942125.283870967,217.48717948717945,6412301.923076922,21953,57458199
1491,2020-02-29,50130590,9090733.508900004,769740.916599995,4487508.325500003,124152.9218999982,13132.61270000012,109145.8110000008,24952.748300000298,7175,121,7317,100,264.7103448275862,9777556.772413794,206.93055555555557,5857857.076388889,21164,53111950
1492,2020-03-31,50130590,9933473.34649998,873133.2035000002,4322672.632400027,138975.40110000258,8355.792700000167,124163.02590000335,8672.842499999948,7165,116,7299,98,290.64516129032256,10456361.967741936,222.11409395973155,6074730.201342283,23648,56525400
1493,2020-04-30,50130590,9472286.307600023,833062.0643999993,3929626.0714999787,126185.1374000014,11517.04319999991,93162.47969999972,5041.536199999953,7150,115,7311,98,295.11333333333334,10622870.933333334,236.78378378378375,6489606.851351352,22566,51090800
1494,2020-05-31,50130590,9654489.076299993,800789.4279000015,4624813.140699995,119377.57539999891,6697.7427000000125,87625.9595,484.4176000000024,7149,110,7318,98,310.23870967741937,10792726.664516127,249.6730769230769,7234010.025641026,24730,57743441
1495,2020-06-30,50130590,8965452.934000002,866169.2792999967,5125764.096700027,102418.78280000068,5966.761899999992,86218.30980000005,613.0609000000022,7155,111,7359,100,289.48,10241044.426666666,247.8993288590604,6787995.456375839,23663,53387563
1496,2020-07-31,50130590,9354688.386400007,1262258.4064000014,5427099.8393000085,97525.05860000047,7224.4294999999975,135421.03719999976,1609.2437000000295,7161,110,7377,102,311.0516129032258,10837987.95483871,253.94771241830063,7272063.281045753,21926,49049300
1497,2020-08-31,50130590,9737648.895099998,1098844.0019999905,6251391.212099975,94072.24330000019,11613.913299999991,121701.8756999995,1469.0133000000062,7176,112,7380,102,340.50967741935483,12766400.41935484,255.92810457516342,6913711.666666668,21378,48610200
1498,2020-09-30,50130590,9521776.414100023,963138.4752000016,4648831.943600029,89310.44109999797,12259.408700000062,102417.25410000203,1189.1597999999935,7174,108,7397,101,347.58666666666664,13937569.746666664,227.0939597315436,6365264.979865773,18609,38982000
1499,2020-10-31,50130590,9552075.71320002,991396.2496999996,5568272.616100002,96512.53480000066,21392.505200000043,114384.55580000165,721.511499999991,7216,99,7409,107,317.8709677419355,11587302.64516129,240.70588235294116,6818872.980392157,17296,37333600
1500,2020-11-30,50130590,9681983.753099976,1082769.3602000005,5773003.652399972,101546.73089999992,18535.819699999967,106626.51340000039,747.8573999999991,7241,100,7411,102,322.26,11689151.8,242.0890410958904,7027366.109589041,15613,36899550
1501,2020-12-31,50130590,10718486.820300024,1019974.8993999895,4899258.0717999535,118142.61200000382,14008.193800000074,104842.71499999934,2122.340799999969,7301,98,7464,100,336.26451612903224,12746553.406451613,204.59731543624162,5534832.3355704695,17194,42350750
1502,2021-01-31,50130590,11327798.002099987,861427.0529000025,5167458.698100002,119030.50829999961,16162.049800000183,97370.33740000203,539.9404999999948,7311,96,7515,100,329.21290322580643,12163547.212903226,208.78472222222226,5434450.173611111,17589,44229050
1503,2021-02-28,50130590,10056720.610400034,696673.928099999,4958622.074000012,106079.09369999821,12597.394100000183,92715.44360000038,829.3087000000016,7353,96,7553,95,332.79285714285714,12856422.857142854,215.02189781021897,5914708.569343066,16256,41473600
1504,2021-03-31,50130590,10239692.749799997,891100.8766000007,5582531.148399982,119811.2056,23098.271199999985,107683.43629999996,1289.621499999985,7390,95,7568,93,336.8,12258636.083870968,245.95333333333332,7043921.253333333,17931,45509750
1505,2021-04-30,50130590,9979978.46379999,1202765.8350000018,5641867.207500005,120436.3384000002,17971.15699999994,108704.90179999957,1126.547400000003,7414,95,7619,95,347.3,13233890.706666667,241.03401360544217,6634132.93197279,18317,44380900
1506,2021-05-31,50130590,10622604.40310002,1043882.8699000122,6096058.710299998,124206.47909999738,17393.759199999895,120277.18030000036,1558.57819999999,7424,96,7628,91,365.57419354838714,12910301.70967742,232.81045751633988,6429592.267973856,20159,46104350
1507,2021-06-30,50130590,10295542.95570003,934451.8270000019,6014356.765300007,113822.1292000034,22342.63880000032,128141.31800000007,1913.3591000000056,7446,100,7638,93,363.06040268456377,13607686.946308725,238.75694444444446,6566094.972222223,20790,46745900
1508,2018-01-31,50130600,4458146.789600018,365285.22110000404,4224363.968500012,104213.78240000004,1667.9856999999995,59562.99879999992,16351.909900000051,6475,137,6685,107,221.0,8507796.522580646,177.00662251655632,5187963.423841059,20280,53858550
1509,2018-02-28,50130600,3793429.0754000144,268454.2249000005,3229435.9519000086,98905.47550000055,838.2912999999999,70682.53839999992,15406.970099999957,6506,138,6747,105,223.13768115942028,9737286.376811594,172.9769230769231,5087026.2076923065,17523,44956800
1510,2018-03-31,50130600,3772158.4621999785,292914.53879999963,3707836.131599995,87629.97199999997,62.71640000000001,68751.26650000013,32541.655099999953,6545,140,6803,104,233.15483870967742,8756850.193548387,174.57861635220127,5095042.150943397,19840,49992600
1511,2018-04-30,50130600,3685204.32340002,420906.39420000114,3803117.233299983,82576.08870000002,404.06469999999985,71323.38159999975,32733.707400000014,6544,139,6807,106,250.55704697986576,9846086.348993288,187.07189542483658,5398729.124183007,18862,42731250
1512,2018-05-31,50130600,3900825.8888000143,395019.2064000005,4083978.3495999887,93796.11150000029,6945.1868,60675.207200000106,23578.449500000104,6547,138,6811,101,251.84516129032258,9957450.754838707,194.53125,5825218.675,20853,43830200
1513,2018-06-30,50130600,3896860.0366000296,372407.73560000095,3770263.414400033,106017.3911,6337.023499999997,64623.331299999874,29548.368699999854,6547,138,6811,101,277.255033557047,10515537.32885906,208.63576158940398,6001805.569536423,21954,45078650
