base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
1323,2020-02-29,50130550,120622.53560000008,3040.6211000000026,46431.08949999997,97096.86349999998,2323.784,36009.05869999999,80932.17049999996,5205.499599999996,52380.90099999988,120622.53560000008,3040.6211000000026,46431.08949999997,170037.57219999988,9458.874499999996,73103.72659999988,254365.2591,21956.43039999999,83844.27659999987,210627.0035000001,7894.199200000005,52253.86589999998,109929.28019999998,4947.456199999999,29361.03020000003,56373.98990000005,1896.3788,11392.133599999996,132624.89650000015,4365.937999999999,39030.00850000005,148553.7349999999,5081.688100000003,45599.55320000002,88241.02030000006,14763.227599999991,56640.7038,118070.3573,10699.083400000003,60807.55440000001,226925.1152999999,12632.078999999978,97151.40109999974,236487.8478000001,17659.201799999988,109753.45110000002,196217.05840000004,12643.277999999993,56577.41169999996,120285.38130000008,3143.7453999999957,34254.036499999995,80339.86369999997,1828.7255,19629.241100000032,72116.63220000034,3322.210199999995,19064.16359999998,2645.346200000008,2597,27,2673,47,86.75524475524477,3506107.0,60.0703125,2038431.2890625,968,3685450
1324,2020-03-31,50130550,132188.41510000007,1781.5808,42136.12880000003,106406.98789999992,1374.7585999999994,32637.558500000043,84892.87520000008,7809.472699999987,66874.25140000002,132188.41510000007,1781.5808,42136.12880000003,180637.1202999999,13944.551300000016,76048.16839999997,263243.5588000001,20644.464900000006,82007.49989999992,228718.74030000012,4843.740700000003,47819.00720000004,119458.20189999993,5107.6027,28405.87800000001,61260.61579999996,1972.9780999999994,11020.554500000006,157666.49749999965,2250.4227,39816.681799999984,176602.94280000005,2593.8235000000004,46724.57019999992,93286.7538,8854.380200000005,58905.224699999875,121093.1858000001,11831.079999999993,64651.97659999997,231757.37120000005,15196.8602,106555.21959999998,251746.76939999996,17784.541799999985,120444.86309999984,201277.92110000007,11608.66059999999,67697.51049999999,126648.9614999999,1646.9998999999993,38032.336399999986,84590.16439999995,963.2678000000003,21842.491800000007,68044.0800000007,3163.802999999996,22047.609199999795,2085.2764000000166,2607,27,2680,47,89.76821192052981,3273818.80794702,59.88549618320611,1879492.7480916032,999,3641900
1325,2020-04-30,50130550,128764.10499999994,1809.919900000001,43169.606300000065,103650.53779999996,1383.2250000000006,33500.05710000004,93888.43270000006,6547.797599999997,52662.199600000065,128764.10499999994,1809.919900000001,43169.606300000065,172688.70980000016,10998.509999999995,77571.40150000018,233709.0947,21849.268,76887.82739999997,202501.4296,7642.930200000009,41940.243899999965,114657.03239999992,1198.2327999999995,29895.739799999985,58798.47859999997,458.9696000000001,11625.012400000007,153591.29630000002,898.0322999999999,23908.72430000001,172038.29229999994,1042.7410999999997,27776.071700000033,78586.66630000004,7227.117800000003,50094.085899999984,116511.39049999994,9106.306599999996,62663.75939999989,224631.4098,14716.394200000008,98611.21420000006,240872.1262999998,20383.21329999998,113254.67090000008,193208.3612000002,5533.401300000001,57636.7813,122537.2009,4279.8101000000015,31491.148700000052,81843.87649999993,2441.378600000001,18022.070799999994,54992.064700001065,1503.0636000000045,28570.54250000001,1553.4959000000113,2606,28,2666,46,96.37837837837836,3417239.878378378,68.20325203252034,2200223.7560975607,968,3389450
1326,2020-05-31,50130550,146835.31270000013,1681.7195999999994,38671.40030000005,118197.21989999992,1285.2489000000005,29788.916500000007,88851.85889999998,8968.9834,64818.194399999964,146835.31270000013,1681.7195999999994,38671.40030000005,175857.02619999993,14907.829399999993,79817.11660000008,235295.23219999977,19197.076400000013,103979.56549999992,202886.51519999985,6686.9040999999925,55772.46309999995,125340.68269999995,3973.9761,25017.849799999967,64277.2733,1522.9208999999985,9736.306000000011,157414.72689999998,0.0,28534.109600000025,176320.93459999995,0.0,33220.582200000055,81359.11779999996,10159.880399999991,61687.819700000124,111033.9637999999,12786.827799999985,74773.54750000004,224721.4434,11535.7007,109112.07449999986,256168.91780000017,15393.432199999992,123895.2424,189604.9458,13526.998699999993,75112.14339999999,127589.2429,2504.9826000000016,29464.172899999987,85218.18880000003,1449.5828000000015,16929.98619999999,47265.15610000003,2856.978400000003,32826.447599999934,85.5367999999999,2598,26,2656,45,105.14,3824303.2733333325,70.57857142857142,2593144.7,1037,3591550
1327,2020-06-30,50130550,144584.2600000001,4467.1685,34729.800899999995,116385.2015999999,3414.0172,26723.040599999986,79740.36480000002,10698.003499999984,61799.77099999999,144584.2600000001,4467.1685,34729.800899999995,166164.4843,14590.75119999998,85040.18359999992,235050.89439999996,21626.8098,98591.75580000004,189762.93560000008,11307.831599999989,60734.642299999905,119332.68459999985,3493.0865000000013,38585.501700000015,61196.24880000002,1337.9879999999998,14955.242399999981,135975.1285000001,279.96809999999994,30483.4583,152306.3455,322.6893000000001,35378.807499999966,78711.09600000009,7298.984500000005,62718.38890000001,104648.26600000003,11686.883799999998,79821.2917,212512.70580000017,9800.538299999997,102028.57470000006,232778.86369999987,19672.612400000013,133900.99350000024,196238.07239999983,8758.353899999987,73468.18860000008,117782.92649999984,1518.3541,38044.74440000005,78668.44780000001,830.2224999999995,21636.241800000007,47940.32679999996,1133.7256999999995,23223.429800000067,22.817299999999985,2603,26,2652,47,95.02702702702706,3655709.445945946,67.7218045112782,2242863.7293233084,1085,3550000
1328,2020-07-31,50130550,156617.21000000008,11288.478099999995,39597.6751999999,126071.30010000007,8682.730200000004,30674.40049999999,80509.32520000004,9187.0593,84802.9604999999,156617.21000000008,11288.478099999995,39597.6751999999,177096.0334000003,13621.28509999999,86868.7923999998,248450.4794000003,21700.408,93708.34080000024,207287.7246000003,10393.005100000002,59029.24589999993,130339.9961,3624.865700000001,32057.466100000016,66841.0214,1412.6474,12448.478299999982,130729.09459999994,5738.455099999997,41450.67930000002,146430.2384000001,6718.888699999995,48591.52120000002,77787.36209999997,10040.624899999997,83783.0071,109192.21150000003,11007.014399999995,84951.39510000004,219199.53640000024,7841.649199999999,113374.28669999998,245335.3045999998,19551.646599999982,133050.70219999985,202913.9873,12057.4085,71509.91760000003,127354.42780000015,3478.4449000000013,36585.5775,85061.35129999997,1968.1399,20856.129599999967,40174.672600000136,4929.127599999997,32399.153299999918,49.86870000000004,2604,25,2659,47,103.9281045751634,3829713.2026143786,74.76865671641791,2603774.7164179105,2913,9383500
1329,2020-08-31,50130550,161347.4341999999,8286.46410000001,55099.85249999999,129878.96240000008,6362.300700000003,42759.44259999998,85864.65490000001,6896.3001,78865.74509999997,161347.4341999999,8286.46410000001,55099.85249999999,174403.98850000012,17518.54089999999,106664.59129999984,247970.35870000013,19919.52399999998,99676.64640000009,214569.225,9975.164599999996,64049.28059999996,128844.80349999994,9288.525300000025,31399.5103,66074.25850000001,3600.860300000001,12191.565699999996,146563.34789999982,3324.219000000004,43451.57820000002,164166.25699999998,3870.1224000000047,50777.99490000003,90081.53470000002,6813.563200000002,74927.01559999997,116281.03779999995,8933.346299999992,89489.75459999993,218645.42560000016,11348.284100000012,131648.0521000001,254568.6701,16583.658099999986,127143.77760000002,201458.0932999997,9932.443199999987,78305.85489999999,128010.71270000008,2217.7282999999993,43671.709700000014,85499.6928,1275.5107000000012,24704.83019999995,47785.405899999925,4959.184699999998,28475.391699999916,136.1116000000005,2601,25,2653,49,109.21290322580644,4310883.458064516,79.69402985074628,2628635.880597015,10018,30956250
1330,2020-09-30,50130550,161677.24390000006,3206.548400000001,34967.38029999998,130144.4485,2450.593500000001,26913.4717,78291.11419999997,6398.637700000002,65027.84579999996,161677.24390000006,3206.548400000001,34967.38029999998,181970.22319999995,15072.541600000004,82752.15119999995,239853.44799999983,16169.834199999996,87645.39790000008,217944.11999999985,12262.128699999988,65824.0489000001,122155.96049999993,3984.9729999999945,36047.431800000064,62644.0823,1556.3023999999998,13982.060899999995,140980.80770000027,1883.0174000000006,31635.399,157913.22919999994,2170.3543999999974,36947.03090000001,85044.05040000004,5496.9549000000015,60205.89900000001,111267.74180000002,15746.131499999989,79879.77629999997,212561.2483,12724.850999999993,112454.24800000004,233062.42850000013,19602.755399999987,120102.4346,208415.44619999995,7480.8939999999975,71179.81360000011,127793.15780000007,3054.9102999999986,46480.23959999997,85354.38509999987,1586.4396999999994,26329.6101,51709.52310000033,6799.373799999927,19269.945400000106,72.23970000000004,2596,26,2656,47,114.74324324324324,4802263.094594595,69.104,2271658.68,9103,27372150
1331,2020-10-31,50130550,152620.62019999992,4734.955300000003,58702.47960000004,122854.18730000006,3674.2368000000047,45261.28769999994,86362.17940000001,9675.293599999994,68789.47730000009,152620.62019999992,4734.955300000003,58702.47960000004,185308.83509999997,18705.125099999983,102348.64949999993,251754.57990000024,14470.86729999999,113615.85130000011,221958.12739999976,11511.101200000005,78993.79349999999,126930.96200000006,4125.0728,44199.61009999996,65092.7989,1603.9632999999988,17162.013699999978,145704.96099999984,2956.0748000000012,32455.4601,163204.7741000001,3407.155500000001,37771.10080000004,84059.08429999994,8050.720599999994,66543.48770000001,120298.22899999988,11726.246399999995,89055.88420000006,221655.2428,11882.388899999984,133719.50430000012,234657.8578000001,15540.52860000001,151544.29010000007,207889.89150000009,8842.007899999986,96645.4292999998,153778.0713999999,1379.1899999999996,42815.48360000003,102709.97999999985,784.3879999999997,24632.6125,49550.45769999966,3626.899100000034,27812.276899999222,36.655699999999946,2591,26,2654,47,100.26315789473685,3774656.657894737,70.69343065693431,2488709.8248175182,8106,25263300
1332,2020-11-30,50130550,158374.24140000026,5882.777700000007,43648.85449999999,127485.64829999994,4545.055000000004,33570.98129999998,99785.31700000004,10967.951899999991,77059.19059999991,158374.24140000026,5882.777700000007,43648.85449999999,182144.8097,16982.024900000022,106715.84620000012,237223.16540000014,19610.157799999983,114892.53260000002,220463.27390000012,15235.250299999994,89181.64600000008,126021.54250000008,3613.555199999998,50171.63829999993,64626.43260000003,1401.8647000000005,19463.671300000053,140117.59620000006,4962.294499999999,30789.3846,156946.3406,5747.302599999999,35854.65940000001,84973.82409999985,9950.317000000014,65606.68239999995,117222.36309999994,12297.597399999995,87182.32579999992,227586.6790999997,13292.6266,128755.38,231156.4324000001,19954.106600000006,153154.06400000013,210538.17270000008,10669.640599999997,94602.54750000004,142261.18839999993,6530.085200000017,46595.82250000001,95017.73380000016,3754.7268999999933,26479.49060000001,37930.41129999996,3030.0600000000013,31773.501999999957,47.145400000000066,2581,25,2654,48,99.43624161073824,3817004.161073825,79.408,2620723.336,7855,27011600
1333,2020-12-31,50130550,172864.61169999998,5444.558499999989,39154.487000000016,139149.88230000008,4160.984600000002,30065.251800000024,104452.94059999977,8044.500900000001,76816.93930000001,172864.61169999998,5444.558499999989,39154.487000000016,204512.61619999987,18116.8982,83463.1889,249570.34250000012,20597.20130000001,100232.8635,239543.0327999997,16381.542799999992,85452.46650000008,131214.77620000002,8822.15500000001,46021.39899999999,67289.62909999996,3405.144299999995,17879.784300000007,151019.17170000006,4271.710099999997,41176.16700000002,169157.24449999986,4923.549100000005,48008.55550000001,93590.3185,10229.685499999996,68585.02870000013,131384.36469999995,11196.01339999998,80511.15050000006,249641.60569999987,16099.887600000016,114678.9694000001,261245.68160000013,27061.566699999952,132482.65920000002,231116.42420000012,9357.7128,81330.49899999997,148756.2120999998,7960.117000000007,41241.18929999998,99355.82850000024,4501.796799999997,23552.850100000014,47126.400300000896,1820.453500000004,25522.43459999953,73.69730000000033,2598,23,2655,48,99.03870967741936,3880391.4129032264,68.7936507936508,2254179.8571428573,7493,26823800
1334,2021-01-31,50130550,167206.62830000007,7422.186700000012,53232.56310000006,134595.4064,5714.9131000000025,41114.79889999993,105475.5871,9465.8115,72762.0280000001,167206.62830000007,7422.186700000012,53232.56310000006,202669.62970000017,19639.3508,88184.86859999994,252589.8605999997,18388.39059999998,100388.32159999992,246347.37899999964,16159.38160000001,60429.43170000012,144647.01889999985,6746.5593,45913.13120000005,74177.95799999997,2612.965899999995,17816.24020000002,161075.54960000006,5711.045299999995,45554.41880000009,180421.4370999998,6668.025500000007,53216.28989999998,94267.38850000007,14946.82759999998,80804.58819999997,135804.6192999999,12540.273600000011,80623.70209999997,249056.72699999975,14077.868400000014,116724.89690000012,279752.93619999976,27071.7757,134120.34229999993,233572.46229999984,7828.645999999987,74701.91539999994,154546.59370000006,5272.067500000009,46164.20170000001,103223.28440000006,2986.307499999997,26221.375799999994,55718.981100001154,1350.5174999999965,28096.42560000105,10.270599999999991,2605,22,2667,45,100.10322580645163,3847169.883870968,65.66666666666667,1960652.487804878,7053,26069950
1335,2021-02-28,50130550,146308.5040000001,7822.484800000004,58907.25309999997,117773.15829999998,5978.306699999996,45570.94809999996,96023.61480000002,8212.302800000005,79243.30000000003,146308.5040000001,7822.484800000004,58907.25309999997,173274.00170000046,12913.798400000005,100536.05070000015,232366.10949999976,19268.9639,93469.93970000002,213718.56950000004,15159.904600000033,68809.96869999992,142030.0683999999,3926.513599999995,36448.40269999993,72835.93280000008,1530.7401,14136.354500000007,141056.27690000008,4332.627699999999,43425.34580000002,157997.76049999983,4993.761999999995,50669.75990000003,95697.78580000009,9571.186200000004,80667.09160000003,121018.96779999988,10237.634500000004,79829.83689999997,216786.443,13847.865500000007,115533.82809999993,250492.3510000001,18812.939800000033,133699.96600000007,204169.3472000001,11789.300999999981,69659.39449999997,144275.81579999995,11562.174900000022,39705.54839999998,96363.32360000002,6716.180600000003,22822.000200000028,40649.258800000345,1842.3113999999973,20830.764899999787,81.34380000000007,2616,21,2673,44,104.79136690647482,4494978.302158274,65.18032786885246,2019962.786885246,6795,26128400
1336,2021-03-31,50130550,141188.13600000012,390.2322,43156.403000000115,113651.4423000002,298.23349999999994,33109.56520000001,98388.59,10068.49129999999,74436.85710000001,141188.13600000012,390.2322,43156.403000000115,182195.71229999987,16388.429200000006,91708.81840000008,251536.5430999999,19187.447500000013,110577.85340000014,228836.64089999977,11096.794900000004,79252.99779999995,152632.20870000022,933.4285000000003,40517.36980000003,78272.92710000003,364.56190000000015,15724.469300000012,129176.40839999993,1470.4314000000008,30889.852599999947,144691.0682999999,1694.8116999999988,35875.879299999935,104277.60029999996,5630.5741,68665.17089999995,130532.55899999998,11895.561999999993,75478.31159999994,228727.72300000011,17469.991000000016,102000.19770000012,261356.5429,21288.28039999999,140113.7947999996,206913.49900000004,12571.637600000016,86233.95430000013,159956.61540000007,6270.4320000000025,36469.35630000003,106836.69419999981,3667.2083999999986,20953.878900000007,34360.11089999989,2596.8689,21294.832599999903,213.10289999999958,2609,20,2653,41,105.53548387096774,4057051.580645161,74.27067669172932,2233772.5338345864,7492,26845400
1337,2021-04-30,50130550,138764.0356999999,8733.214099999997,37225.330699999984,111700.1278999999,6674.326699999991,28702.724299999987,106509.34270000011,9063.824499999986,69690.23629999996,138764.0356999999,8733.214099999997,37225.330699999984,165469.83430000002,16584.709399999992,97069.23210000004,245946.8500999999,16639.460600000002,119194.92849999985,221043.7361,14100.367899999996,90540.20599999989,144666.64380000002,5219.69220000001,34455.47180000003,74188.02260000005,2019.9740999999985,13369.569900000004,122629.47570000005,6237.989000000005,25872.325699999972,137357.8193000002,7189.868999999992,30153.88809999996,92788.0923,6286.910300000004,59884.112999999874,123896.20259999995,14997.103400000027,77598.11759999997,217036.07230000003,17025.43219999998,113084.7836999999,248098.89720000004,17177.7584,135638.42649999986,201959.9914,8993.796300000009,99343.6813000001,155709.7215,3444.154099999999,43748.89190000002,104000.1496999999,1895.5717,24914.56590000001,34270.63299999999,2234.1941,21201.6514,193.82680000000028,2607,19,2660,40,107.4,4499493.4,74.9609375,2292341.5,7399,25200200
1338,2021-05-31,50130550,149582.5140999999,6954.841000000006,46576.07629999997,120408.61929999992,5315.212599999992,35993.94220000001,107598.62150000004,9301.365100000005,87082.13580000003,149582.5140999999,6954.841000000006,46576.07629999997,182622.78869999992,13139.678199999995,103016.78190000016,260237.30349999978,18552.066299999984,109100.84260000002,234746.29660000003,7532.284600000003,81250.01799999992,138025.70920000013,8294.872699999998,41653.23729999998,70782.41459999999,3182.177600000005,16179.481499999994,142615.1727000001,3207.7518999999993,34291.65229999996,159743.8875999999,3697.2365999999975,40018.399900000055,96338.8585999999,4894.563300000008,69203.64599999995,124530.2231,10887.9216,94313.07900000009,231645.63050000014,15917.710600000013,117209.231,259761.9222,16660.13530000002,135079.43650000007,224848.1030999999,6140.371100000002,90475.49099999986,165904.9867999999,4450.485499999998,39431.93510000003,110809.67449999994,2354.6893000000023,22796.97,27664.55820000019,1608.5898000000045,30096.054199999835,371.96700000000067,2605,19,2661,41,106.90322580645163,4049739.458064516,62.84782608695652,1953586.8985507246,6682,21724850
1339,2021-06-30,50130550,143773.65439999994,3333.3968999999993,50414.85169999992,115732.69389999998,2547.535899999999,38983.3443,105487.7628,9284.523800000015,91818.08370000003,143773.65439999994,3333.3968999999993,50414.85169999992,177129.01980000004,12593.118500000004,94481.60489999996,247551.36050000013,16195.438600000014,106860.74880000012,223556.37760000007,10763.77280000001,75413.49119999997,141126.68779999993,3705.2992000000045,34166.77139999998,72372.66000000003,1419.2749999999994,13289.974499999986,129254.5196,3633.7365000000023,35141.36680000004,144778.56059999988,4188.224900000005,40930.69170000002,97411.66909999994,3719.6594000000014,76349.05630000008,120069.40029999985,13053.317200000005,82830.01700000004,220955.20230000015,19491.703000000063,108841.26159999998,246346.9094000002,20186.0913,125155.67890000012,213319.76710000003,10267.726600000009,78968.77240000022,158947.2011,1146.0688000000005,42307.28350000003,106162.49579999996,680.2822999999994,24321.68330000004,33531.3146999991,1966.0955999999924,21380.59920000004,204.75020000000117,2597,18,2660,39,107.14666666666666,4025068.1733333324,67.56349206349206,2071636.2142857143,8720,27554100
1340,2018-01-31,50130560,107351.45019999992,35856.97760000002,106765.21559999997,158935.91400000002,39394.71030000001,119426.01840000002,63993.5594000001,24670.08170000001,135475.3389000001,107351.45019999992,35856.97760000002,106765.21559999997,208845.43929999997,42223.15990000004,235163.77489999976,238816.8649999996,45205.60820000002,235085.0845000001,201302.04819999982,21769.88279999998,125825.75320000008,102245.15859999985,475.20010000000013,62185.81129999994,85032.16899999986,356.7402999999998,43808.39989999997,91885.25980000004,14526.477299999993,123534.6307000002,163903.43669999987,17081.174400000007,146516.02590000007,131250.51979999992,26588.09010000003,177552.1972,108237.03420000004,40733.116300000016,194371.0626999997,229925.07439999984,64035.3913,319259.0079000005,247502.2902,55674.9408,363219.4016,169323.34919999994,19737.132200000004,183070.27319999962,96096.38159999994,6909.2117000000035,61584.91849999991,39137.43519999999,2633.5516000000007,23506.48149999998,82045.01349999981,20397.53329999998,93204.69969999994,19949.843,2526,60,2640,111,105.77519379844959,4391002.325581395,57.2890625,2011046.625,5859,26620950
1341,2018-02-28,50130560,97326.36620000008,11225.1333,96151.46659999996,144093.5818,12367.305400000005,106759.04440000029,65441.451500000076,16039.370500000005,126257.24829999985,97326.36620000008,11225.1333,96151.46659999996,183039.35110000012,40338.58120000002,195962.64400000012,219298.9517999999,38466.7147,203876.8342,178944.04169999986,16031.548199999992,108576.27730000007,94194.84980000004,18.072,47833.974300000016,78337.13109999993,13.567,34257.96070000004,83170.32679999995,10207.669499999982,92206.40539999992,148357.8772999999,12021.758299999976,108969.78150000004,118712.17459999994,22142.11569999997,164381.77399999983,93711.36879999994,32401.564799999967,170987.01240000024,200234.6561,48270.33550000002,286380.8770999998,224608.85280000005,46219.71299999999,321366.7491000002,153010.8892,13511.230200000016,169337.68679999988,87641.36629999992,7387.0670999999975,54098.848099999974,35693.93879999998,2827.846999999999,20647.073499999988,82081.74309999999,16563.185000000034,85520.47480000004,17927.432599999982,2534,61,2638,109,105.86554621848741,5640655.092436975,55.327731092436984,1873707.0588235292,5595,24788850
1342,2018-03-31,50130560,87286.33080000005,7498.680099999998,200827.61480000007,129229.11270000006,8245.2077,221024.1344,72887.3206,18016.028500000008,111248.55910000004,87286.33080000005,7498.680099999998,200827.61480000007,196227.1968000002,38880.00269999994,222813.9737,224695.2291000002,47058.30320000001,236524.1718999998,180981.34839999996,13081.045700000004,142224.64390000008,99147.33390000004,0.0,77613.3694999999,82455.86330000008,0.0,54548.54059999998,75541.28269999988,9359.132900000011,119491.73020000024,134749.31440000006,11033.7686,140352.9349,121439.60010000008,21907.995299999973,150831.83029999994,94452.78140000004,32576.990800000014,205940.3765999997,218440.42749999985,61157.89140000001,324999.4201999996,227913.22279999996,55050.18179999988,365256.71939999977,151101.9371999999,20700.817699999992,188317.39200000005,91827.4352999999,4565.357500000002,75015.2845999999,37398.811,1747.6674999999993,28610.688899999965,70817.67829999985,15570.007099999993,84727.92629999976,12093.58439999984,2535,59,2634,110,106.4031007751938,4424161.3953488385,63.45454545454545,2088398.0909090908,6742,29111700
1343,2018-04-30,50130560,106719.3845,129657.40550000015,92375.70220000007,158000.12809999994,142149.13949999993,102576.19169999997,76188.46489999998,15438.689500000004,107696.9468,106719.3845,129657.40550000015,92375.70220000007,200578.6986999998,53556.627799999944,211973.43720000013,217583.53199999983,48317.22210000008,239706.3017999997,173958.6316,12378.589699999982,144794.7732999997,99346.84359999996,4002.318999999995,63480.24550000003,82621.78639999994,2852.068800000002,44793.70380000007,74793.52630000004,34810.80179999993,102068.38309999989,133415.4788000001,40803.314299999955,120444.7227,112449.15999999996,21256.073799999995,165738.08600000018,87993.02899999973,37913.98579999997,195304.09319999992,225050.42599999983,62419.0213,292860.7587000002,230279.08230000013,63275.26750000006,341492.48789999983,149960.19620000018,24391.59860000001,183220.5007999998,86987.87799999991,7052.09539999999,68231.39300000004,35427.789700000016,2699.6162999999992,26033.24410000001,66590.8876000001,10929.05810000001,69350.04100000006,23082.65590000002,2544,60,2643,114,119.05042016806722,4514209.8067226885,65.52136752136752,2385809.5982905985,6168,26815250
1344,2018-05-31,50130560,114483.2365,115665.47280000016,117915.90839999988,169494.65899999984,126887.97730000006,131759.79530000038,73462.4355,15202.580700000004,110066.53650000005,114483.2365,115665.47280000016,117915.90839999988,214080.1387,47311.97289999991,224473.82000000039,221335.82120000033,51429.92110000006,229508.74959999995,181150.78489999988,17225.758400000028,135617.02569999982,109452.77590000004,1248.2743999999998,65614.64579999994,91026.3821,937.0989000000003,46150.67139999988,82173.3199,33657.22870000005,126030.13659999994,146579.43430000008,39454.490200000015,149250.2668000001,109375.33269999996,30954.3268,168967.46150000018,98512.5378000002,41550.97109999995,185645.6973000002,232191.72350000005,59598.60219999996,305507.3266999994,241401.94869999978,60030.810100000046,340615.81389999983,159687.87329999992,21281.87669999999,177559.09210000053,97957.1726,5107.668500000002,59380.790800000075,39895.28580000004,1954.5557,22662.170799999985,85850.44590000005,5933.282200000002,53222.08469999991,15325.039800000193,2551,59,2654,117,119.78225806451613,4447084.137096774,66.31538461538462,2254865.961538461,6037,24046000
1345,2018-06-30,50130560,115102.5945000001,105547.78190000005,87779.37249999994,170411.6332999999,115756.16890000006,97295.83429999989,69660.67429999994,13341.284099999995,115221.9454,115102.5945000001,105547.78190000005,87779.37249999994,211125.39939999985,48085.28790000002,212443.64129999952,213619.9967000001,47644.24200000001,220565.19050000032,184723.48550000018,16128.666700000005,118656.15710000016,109827.73890000004,1622.012699999999,68665.42359999992,91338.2209,1217.6715000000008,47590.831299999954,83047.23259999996,40427.48300000003,96625.91149999989,148138.30419999996,47429.25429999997,113740.6466,114818.93089999998,28707.58530000004,169294.72790000006,97901.92969999992,34884.480800000034,189930.6164999998,223522.96150000012,58052.328900000095,299910.45989999943,240060.5496,54267.17310000003,338549.6262000004,158820.7834,21322.301399999964,183353.30950000003,89181.59310000006,900.8481999999997,62407.24870000004,36321.23030000006,344.85470000000015,23812.88430000003,89441.49240000002,9045.0812,73968.57620000035,24265.43340000014,2553,62,2647,115,123.96875,4532861.453125,69.78048780487805,2325124.8536585364,6566,25458350
1346,2018-07-31,50130560,109447.25509999997,69715.70670000004,95348.9471,162038.7911000001,76403.64610000007,106316.9108,68859.70809999999,12420.47179999999,122860.9594,109447.25509999997,69715.70670000004,95348.9471,204866.45980000004,43439.85559999999,189829.3791000001,205242.50510000013,44313.876899999974,184560.18070000003,171688.1247999999,13883.514500000028,110139.07939999994,102821.7732999999,1257.0329999999994,45713.41320000003,85511.71080000009,943.6751000000003,32417.485499999995,76980.96970000003,29993.09799999999,111049.63790000002,137317.4040999999,35180.63930000007,131274.94,119327.94189999992,26869.63829999999,176138.94420000023,88310.09310000001,40615.4314,173444.12589999996,216898.04860000015,58498.64649999996,274801.67860000033,226756.1289999997,58731.132299999874,306578.5861999993,146181.39559999987,19756.1158,166479.38860000033,92728.68759999992,5949.7444999999925,61607.63679999999,37765.864800000076,2270.864999999999,23518.197700000004,88278.64099999986,5158.240200000002,58934.4502000001,19129.300700000145,2561,63,2660,126,135.53383458646616,4717933.52631579,72.16666666666667,2578028.075757576,7771,30305000
1347,2018-08-31,50130560,106771.59510000004,62536.85560000002,113710.70400000011,158077.42389999985,68547.7374,126152.84520000016,70085.0949,11003.289900000018,126474.43400000011,106771.59510000004,62536.85560000002,113710.70400000011,195265.1751999998,42631.42409999997,214075.17210000017,186243.10200000013,42513.95859999996,206758.6115,166485.88470000005,17092.032999999978,126457.39270000008,91058.67060000004,543.0604999999998,53945.93820000002,75728.92760000001,407.68440000000015,38313.730799999976,78888.37219999997,22599.674800000008,99392.17259999989,140719.7968999999,26423.866099999985,117288.56209999988,112194.69610000002,26450.50060000002,175270.7363999999,94989.81139999996,35300.55300000001,184377.88470000032,219252.80789999975,53116.198399999994,308196.3061999996,228594.35669999968,60459.143199999984,311088.51449999976,154714.2821,15851.509400000004,153522.62420000054,103944.18060000014,1961.3089000000007,59269.833100000076,42333.63040000003,750.8091,22605.59459999999,79661.28230000014,8437.105599999999,65383.507500000276,18605.329299999994,2574,62,2668,127,124.71223021582732,4683779.474820144,65.64,2223856.9133333336,7495,27934350
1348,2018-09-30,50130560,97839.43879999989,75633.72359999991,101422.20310000004,144853.1927000002,82893.8289,112401.366,73473.9217,6522.777899999999,88569.28609999994,97839.43879999989,75633.72359999991,101422.20310000004,192915.3784,34727.12959999997,177526.0867,180845.47450000013,42847.41429999995,190417.20699999967,164599.7716,15242.172399999983,100897.33880000004,92930.17410000009,0.0,57149.88500000001,77285.36269999991,0.0,39415.54339999996,66196.71409999997,25363.373899999984,86491.89410000006,118080.62560000007,29784.634699999962,101890.87980000017,103833.8241,30608.82890000001,140061.03210000027,82840.23450000005,34141.628000000026,173215.5654000001,222868.2821,44803.740700000046,256565.55370000005,217830.5242,44974.92160000006,287254.6697999997,137278.26830000008,13399.12190000001,152401.85690000007,91425.3941000002,4904.467999999998,61538.31939999997,37235.0691,1869.9330999999988,23464.98700000003,72167.1975000001,7376.649,68526.12559999987,21946.33970000004,2575,62,2668,126,117.62307692307692,4774967.515384615,66.28787878787878,2262179.8484848486,6917,25920300
