base_date,emd_cd,pop_cnt
2018-02-28,2018-02-28,50130580,2299981.677300003
2018-03-31,2018-03-31,50130580,2541999.6005000006
2018-04-30,2018-04-30,50130580,2368736.547500016
2018-05-31,2018-05-31,50130580,2487807.1171000022
2018-06-30,2018-06-30,50130580,2288332.4527000007
2018-07-31,2018-07-31,50130580,2467141.7735000015
2018-08-31,2018-08-31,50130580,2458132.217799989
2018-09-30,2018-09-30,50130580,2505560.2919999943
2018-10-31,2018-10-31,50130580,2383645.9775999933
2018-11-30,2018-11-30,50130580,2350561.9166000034
2018-12-31,2018-12-31,50130580,2519181.109000011
2019-01-31,2019-01-31,50130580,2832929.429400005
2019-02-28,2019-02-28,50130580,2456788.2663999884
2019-03-31,2019-03-31,50130580,2632972.113000017
2019-04-30,2019-04-30,50130580,2535294.973599982
2019-05-31,2019-05-31,50130580,2653685.615199985
2019-06-30,2019-06-30,50130580,2564287.4976999997
2019-07-31,2019-07-31,50130580,2699045.609900002
2019-08-31,2019-08-31,50130580,2682914.211400013
2019-09-30,2019-09-30,50130580,2528714.341799984
2019-10-31,2019-10-31,50130580,2764192.256399994
2019-11-30,2019-11-30,50130580,2697552.941500017
2019-12-31,2019-12-31,50130580,2958220.322700013
2020-01-31,2020-01-31,50130580,3207748.4267000076
2020-02-29,2020-02-29,50130580,2521561.3270999943
2020-03-31,2020-03-31,50130580,2486322.035199999
2020-04-30,2020-04-30,50130580,2377549.0425000107
2020-05-31,2020-05-31,50130580,2715153.583499996
2020-06-30,2020-06-30,50130580,2503818.704999997
2020-07-31,2020-07-31,50130580,2714983.909599988
2020-08-31,2020-08-31,50130580,2735365.8170000026
2020-09-30,2020-09-30,50130580,2739137.004400014
2020-10-31,2020-10-31,50130580,2830949.3838000093
2020-11-30,2020-11-30,50130580,2770465.734899998
2020-12-31,2020-12-31,50130580,2949573.596799982
2021-01-31,2021-01-31,50130580,2889221.7317000013
2021-02-28,2021-02-28,50130580,2542167.8734999946
2021-03-31,2021-03-31,50130580,2979954.047199989
2021-04-30,2021-04-30,50130580,2839149.2150000073
2021-05-31,2021-05-31,50130580,2804879.416100004
2021-06-30,2021-06-30,50130580,2652696.169300008
2018-01-31,2018-01-31,50130590,7410747.6486999495
2018-02-28,2018-02-28,50130590,6182782.462899975
2018-03-31,2018-03-31,50130590,6519072.2434
2018-04-30,2018-04-30,50130590,6614875.175999971
2018-05-31,2018-05-31,50130590,7140526.144199977
2018-06-30,2018-06-30,50130590,6177125.073999995
2018-07-31,2018-07-31,50130590,7216615.577399973
2018-08-31,2018-08-31,50130590,7613557.562200036
2018-09-30,2018-09-30,50130590,6355544.370299989
2018-10-31,2018-10-31,50130590,7067083.049700028
2018-11-30,2018-11-30,50130590,6424622.320200024
2018-12-31,2018-12-31,50130590,6259304.053099967
2019-01-31,2019-01-31,50130590,7201475.185099983
2019-02-28,2019-02-28,50130590,6158730.771100018
2019-03-31,2019-03-31,50130590,6750273.922900001
2019-04-30,2019-04-30,50130590,6727273.524500011
2019-05-31,2019-05-31,50130590,7348907.980099978
2019-06-30,2019-06-30,50130590,6396984.626200016
2019-07-31,2019-07-31,50130590,7381256.197000005
2019-08-31,2019-08-31,50130590,7691662.862599961
2019-09-30,2019-09-30,50130590,6112814.865999976
2019-10-31,2019-10-31,50130590,7253404.085599998
2019-11-30,2019-11-30,50130590,6486653.141200009
2019-12-31,2019-12-31,50130590,6698807.09060004
2020-01-31,2020-01-31,50130590,7372316.870800013
2020-02-29,2020-02-29,50130590,5257249.2420999985
2020-03-31,2020-03-31,50130590,5195805.835900025
2020-04-30,2020-04-30,50130590,4762688.135899979
2020-05-31,2020-05-31,50130590,5425602.568599996
2020-06-30,2020-06-30,50130590,5991933.376000023
2020-07-31,2020-07-31,50130590,6689358.245700011
2020-08-31,2020-08-31,50130590,7350235.214099966
2020-09-30,2020-09-30,50130590,5611970.41880003
2020-10-31,2020-10-31,50130590,6559668.865800002
2020-11-30,2020-11-30,50130590,6855773.012599973
2020-12-31,2020-12-31,50130590,5919232.971199944
2021-01-31,2021-01-31,50130590,6028885.751000004
2021-02-28,2021-02-28,50130590,5655296.002100011
2021-03-31,2021-03-31,50130590,6473632.024999983
2021-04-30,2021-04-30,50130590,6844633.042500007
2021-05-31,2021-05-31,50130590,7139941.58020001
2021-06-30,2021-06-30,50130590,6948808.592300007
2018-01-31,2018-01-31,50130600,4589649.189600015
2018-02-28,2018-02-28,50130600,3497890.17680001
2018-03-31,2018-03-31,50130600,4000750.6703999946
2018-04-30,2018-04-30,50130600,4224023.627499984
2018-05-31,2018-05-31,50130600,4478997.555999989
2018-06-30,2018-06-30,50130600,4142671.150000034
2018-07-31,2018-07-31,50130600,4445506.087400038
2018-08-31,2018-08-31,50130600,4793304.497799978
2018-09-30,2018-09-30,50130600,4180522.257600001
2018-10-31,2018-10-31,50130600,4691675.291299996
2018-11-30,2018-11-30,50130600,4175898.7599000093
2018-12-31,2018-12-31,50130600,4088811.2409999976
2019-01-31,2019-01-31,50130600,4456565.408500007
2019-02-28,2019-02-28,50130600,3871381.1862000185
2019-03-31,2019-03-31,50130600,4184919.0178999724
2019-04-30,2019-04-30,50130600,4367418.859099983
2019-05-31,2019-05-31,50130600,4681636.697799996
2019-06-30,2019-06-30,50130600,4315658.379199992
2019-07-31,2019-07-31,50130600,4766964.3768999865
2019-08-31,2019-08-31,50130600,4697901.697599995
2019-09-30,2019-09-30,50130600,4131956.386700013
2019-10-31,2019-10-31,50130600,4597509.155099993
2019-11-30,2019-11-30,50130600,4320776.274900008
2019-12-31,2019-12-31,50130600,4528682.557699995
2020-01-31,2020-01-31,50130600,4916742.216200014
2020-02-29,2020-02-29,50130600,3711024.0154000395
2020-03-31,2020-03-31,50130600,3818618.852800008
2020-04-30,2020-04-30,50130600,3528507.560999999
2020-05-31,2020-05-31,50130600,3792743.652499995
2020-06-30,2020-06-30,50130600,3986677.0143000055
2020-07-31,2020-07-31,50130600,4460144.982000048
2020-08-31,2020-08-31,50130600,4776939.6314000245
2020-09-30,2020-09-30,50130600,3865047.398700013
2020-10-31,2020-10-31,50130600,4608553.622199996
2020-11-30,2020-11-30,50130600,4925454.17579998
2020-12-31,2020-12-31,50130600,4631159.625899999
2021-01-31,2021-01-31,50130600,4326647.0217000125
2021-02-28,2021-02-28,50130600,4170540.6052000397
2021-03-31,2021-03-31,50130600,4739132.998099996
2021-04-30,2021-04-30,50130600,4831407.40200003
2021-05-31,2021-05-31,50130600,4915627.1375
2021-06-30,2021-06-30,50130600,4745588.213600003
2018-01-31,2018-01-31,50130610,3991370.201599996
2018-02-28,2018-02-28,50130610,3180066.497299995
2018-03-31,2018-03-31,50130610,3737899.0369999935
2018-04-30,2018-04-30,50130610,4060927.2262000246
2018-05-31,2018-05-31,50130610,4308943.798599955
2018-06-30,2018-06-30,50130610,4074305.882399992
2018-07-31,2018-07-31,50130610,4445721.490599984
2018-08-31,2018-08-31,50130610,4691999.072300013
2018-09-30,2018-09-30,50130610,3900192.742599996
2018-10-31,2018-10-31,50130610,4301319.899800006
2018-11-30,2018-11-30,50130610,4078169.8191999607
2018-12-31,2018-12-31,50130610,3869394.82300001
2019-01-31,2019-01-31,50130610,4238815.207400013
2019-02-28,2019-02-28,50130610,3641141.5960999825
2019-03-31,2019-03-31,50130610,4071244.416000006
2019-04-30,2019-04-30,50130610,4191777.369300003
2019-05-31,2019-05-31,50130610,4436738.211299983
2019-06-30,2019-06-30,50130610,3978719.8046999867
2019-07-31,2019-07-31,50130610,4217573.318399998
2019-08-31,2019-08-31,50130610,4594356.834699998
2019-09-30,2019-09-30,50130610,3660176.3995000026
2019-10-31,2019-10-31,50130610,4440194.406499974
2019-11-30,2019-11-30,50130610,4183668.385899995
2019-12-31,2019-12-31,50130610,4300946.798100019
2020-01-31,2020-01-31,50130610,4461766.811600032
2020-02-29,2020-02-29,50130610,3012673.8641000157
2020-03-31,2020-03-31,50130610,2961697.9190999838
2020-04-30,2020-04-30,50130610,2702791.8070000024
2020-05-31,2020-05-31,50130610,3456009.986800015
2020-06-30,2020-06-30,50130610,3827983.34319998
2020-07-31,2020-07-31,50130610,4254535.869300007
2020-08-31,2020-08-31,50130610,4857947.593300006
2020-09-30,2020-09-30,50130610,3790505.5633000215
2020-10-31,2020-10-31,50130610,4743343.469000004
2020-11-30,2020-11-30,50130610,4965504.788000032
2020-12-31,2020-12-31,50130610,4187070.8196999906
2021-01-31,2021-01-31,50130610,3591215.6900000162
2021-02-28,2021-02-28,50130610,3666128.3460999993
2021-03-31,2021-03-31,50130610,4357996.255700003
2021-04-30,2021-04-30,50130610,4591934.170200012
2021-05-31,2021-05-31,50130610,4746749.444800002
2021-06-30,2021-06-30,50130610,4603737.678499988
2018-01-31,2018-01-31,50130620,6214453.756000001
2018-02-28,2018-02-28,50130620,5072958.053899998
2018-03-31,2018-03-31,50130620,5378142.684999956
2018-04-30,2018-04-30,50130620,6309558.0937
2018-05-31,2018-05-31,50130620,6752957.10329997
2018-06-30,2018-06-30,50130620,6241996.366500045
2018-07-31,2018-07-31,50130620,6711153.079499987
2018-08-31,2018-08-31,50130620,6800966.108100016
2018-09-30,2018-09-30,50130620,5467406.890100002
2018-10-31,2018-10-31,50130620,5519027.71309999
2018-11-30,2018-11-30,50130620,5029403.635000003
2018-12-31,2018-12-31,50130620,5432993.043800013
2019-01-31,2019-01-31,50130620,5878699.948700008
2019-02-28,2019-02-28,50130620,5492206.567499996
2019-03-31,2019-03-31,50130620,5044028.217500005
2019-04-30,2019-04-30,50130620,5182381.527999977
2019-05-31,2019-05-31,50130620,5738934.267300033
2019-06-30,2019-06-30,50130620,5221289.861400001
2019-07-31,2019-07-31,50130620,5807747.7627000045
2019-08-31,2019-08-31,50130620,6175861.242100025
2019-09-30,2019-09-30,50130620,4601139.836200007
2019-10-31,2019-10-31,50130620,5278976.161400007
2019-11-30,2019-11-30,50130620,4780451.519200021
2019-12-31,2019-12-31,50130620,5143654.354400025
2020-01-31,2020-01-31,50130620,5548034.316999979
2020-02-29,2020-02-29,50130620,3169837.170800018
2020-03-31,2020-03-31,50130620,3179566.9154000017
2020-04-30,2020-04-30,50130620,3035693.7766999872
2020-05-31,2020-05-31,50130620,3955941.976300006
2020-06-30,2020-06-30,50130620,4252023.918299983
2020-07-31,2020-07-31,50130620,4883679.762200006
2020-08-31,2020-08-31,50130620,5852362.451900014
2020-09-30,2020-09-30,50130620,3692516.4140999895
2020-10-31,2020-10-31,50130620,4890780.459799995
2020-11-30,2020-11-30,50130620,5173213.087899966
2020-12-31,2020-12-31,50130620,3939271.9410999725
2021-01-31,2021-01-31,50130620,3357383.078200013
2021-02-28,2021-02-28,50130620,4321264.634599989
2021-03-31,2021-03-31,50130620,4744309.406300016
2021-04-30,2021-04-30,50130620,5236706.453500002
2021-05-31,2021-05-31,50130620,5805412.650900047
2021-06-30,2021-06-30,50130620,5705195.653799966
